"district","type","extraction_template","pathrepl","noderepl","varrepl","typerepl","final"
"51","MunSupply","WriteDelimitedFile(TSList=AllTS,TSID=""NODEREPL*"",OutputFile=""PATHREPL"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""NODEREPL*"",OutputFile=""statemod_output_district_NODEREPL.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""51*"",OutputFile=""statemod_output_district_51.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""51*"",OutputFile=""statemod_output_district_51.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""51*"",OutputFile=""statemod_output_district_51.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""51*"",OutputFile=""statemod_output_district_51.csv"",ValueColumns=""%A"")"
"52","MunSupply","WriteDelimitedFile(TSList=AllTS,TSID=""NODEREPL*"",OutputFile=""PATHREPL"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""NODEREPL*"",OutputFile=""statemod_output_district_NODEREPL.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""52*"",OutputFile=""statemod_output_district_52.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""52*"",OutputFile=""statemod_output_district_52.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""52*"",OutputFile=""statemod_output_district_52.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""52*"",OutputFile=""statemod_output_district_52.csv"",ValueColumns=""%A"")"
"53","MunSupply","WriteDelimitedFile(TSList=AllTS,TSID=""NODEREPL*"",OutputFile=""PATHREPL"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""NODEREPL*"",OutputFile=""statemod_output_district_NODEREPL.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""53*"",OutputFile=""statemod_output_district_53.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""53*"",OutputFile=""statemod_output_district_53.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""53*"",OutputFile=""statemod_output_district_53.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""53*"",OutputFile=""statemod_output_district_53.csv"",ValueColumns=""%A"")"
"54","MunSupply","WriteDelimitedFile(TSList=AllTS,TSID=""NODEREPL*"",OutputFile=""PATHREPL"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""NODEREPL*"",OutputFile=""statemod_output_district_NODEREPL.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""54*"",OutputFile=""statemod_output_district_54.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""54*"",OutputFile=""statemod_output_district_54.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""54*"",OutputFile=""statemod_output_district_54.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""54*"",OutputFile=""statemod_output_district_54.csv"",ValueColumns=""%A"")"
"55","MunSupply","WriteDelimitedFile(TSList=AllTS,TSID=""NODEREPL*"",OutputFile=""PATHREPL"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""NODEREPL*"",OutputFile=""statemod_output_district_NODEREPL.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""55*"",OutputFile=""statemod_output_district_55.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""55*"",OutputFile=""statemod_output_district_55.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""55*"",OutputFile=""statemod_output_district_55.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""55*"",OutputFile=""statemod_output_district_55.csv"",ValueColumns=""%A"")"
"56","MunSupply","WriteDelimitedFile(TSList=AllTS,TSID=""NODEREPL*"",OutputFile=""PATHREPL"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""NODEREPL*"",OutputFile=""statemod_output_district_NODEREPL.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""56*"",OutputFile=""statemod_output_district_56.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""56*"",OutputFile=""statemod_output_district_56.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""56*"",OutputFile=""statemod_output_district_56.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""56*"",OutputFile=""statemod_output_district_56.csv"",ValueColumns=""%A"")"
"57","MunSupply","WriteDelimitedFile(TSList=AllTS,TSID=""NODEREPL*"",OutputFile=""PATHREPL"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""NODEREPL*"",OutputFile=""statemod_output_district_NODEREPL.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""57*"",OutputFile=""statemod_output_district_57.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""57*"",OutputFile=""statemod_output_district_57.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""57*"",OutputFile=""statemod_output_district_57.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""57*"",OutputFile=""statemod_output_district_57.csv"",ValueColumns=""%A"")"
"58","MunSupply","WriteDelimitedFile(TSList=AllTS,TSID=""NODEREPL*"",OutputFile=""PATHREPL"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""NODEREPL*"",OutputFile=""statemod_output_district_NODEREPL.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""58*"",OutputFile=""statemod_output_district_58.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""58*"",OutputFile=""statemod_output_district_58.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""58*"",OutputFile=""statemod_output_district_58.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""58*"",OutputFile=""statemod_output_district_58.csv"",ValueColumns=""%A"")"
"59","MunSupply","WriteDelimitedFile(TSList=AllTS,TSID=""NODEREPL*"",OutputFile=""PATHREPL"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""NODEREPL*"",OutputFile=""statemod_output_district_NODEREPL.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""59*"",OutputFile=""statemod_output_district_59.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""59*"",OutputFile=""statemod_output_district_59.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""59*"",OutputFile=""statemod_output_district_59.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""59*"",OutputFile=""statemod_output_district_59.csv"",ValueColumns=""%A"")"
"60","MunSupply","WriteDelimitedFile(TSList=AllTS,TSID=""NODEREPL*"",OutputFile=""PATHREPL"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""NODEREPL*"",OutputFile=""statemod_output_district_NODEREPL.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""60*"",OutputFile=""statemod_output_district_60.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""60*"",OutputFile=""statemod_output_district_60.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""60*"",OutputFile=""statemod_output_district_60.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""60*"",OutputFile=""statemod_output_district_60.csv"",ValueColumns=""%A"")"
"61","MunSupply","WriteDelimitedFile(TSList=AllTS,TSID=""NODEREPL*"",OutputFile=""PATHREPL"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""NODEREPL*"",OutputFile=""statemod_output_district_NODEREPL.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""61*"",OutputFile=""statemod_output_district_61.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""61*"",OutputFile=""statemod_output_district_61.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""61*"",OutputFile=""statemod_output_district_61.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""61*"",OutputFile=""statemod_output_district_61.csv"",ValueColumns=""%A"")"
"62","MunSupply","WriteDelimitedFile(TSList=AllTS,TSID=""NODEREPL*"",OutputFile=""PATHREPL"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""NODEREPL*"",OutputFile=""statemod_output_district_NODEREPL.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""62*"",OutputFile=""statemod_output_district_62.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""62*"",OutputFile=""statemod_output_district_62.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""62*"",OutputFile=""statemod_output_district_62.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""62*"",OutputFile=""statemod_output_district_62.csv"",ValueColumns=""%A"")"
"63","MunSupply","WriteDelimitedFile(TSList=AllTS,TSID=""NODEREPL*"",OutputFile=""PATHREPL"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""NODEREPL*"",OutputFile=""statemod_output_district_NODEREPL.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""63*"",OutputFile=""statemod_output_district_63.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""63*"",OutputFile=""statemod_output_district_63.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""63*"",OutputFile=""statemod_output_district_63.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""63*"",OutputFile=""statemod_output_district_63.csv"",ValueColumns=""%A"")"
"64","MunSupply","WriteDelimitedFile(TSList=AllTS,TSID=""NODEREPL*"",OutputFile=""PATHREPL"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""NODEREPL*"",OutputFile=""statemod_output_district_NODEREPL.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""64*"",OutputFile=""statemod_output_district_64.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""64*"",OutputFile=""statemod_output_district_64.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""64*"",OutputFile=""statemod_output_district_64.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""64*"",OutputFile=""statemod_output_district_64.csv"",ValueColumns=""%A"")"
"68","MunSupply","WriteDelimitedFile(TSList=AllTS,TSID=""NODEREPL*"",OutputFile=""PATHREPL"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""NODEREPL*"",OutputFile=""statemod_output_district_NODEREPL.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""68*"",OutputFile=""statemod_output_district_68.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""68*"",OutputFile=""statemod_output_district_68.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""68*"",OutputFile=""statemod_output_district_68.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""68*"",OutputFile=""statemod_output_district_68.csv"",ValueColumns=""%A"")"
"69","MunSupply","WriteDelimitedFile(TSList=AllTS,TSID=""NODEREPL*"",OutputFile=""PATHREPL"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""NODEREPL*"",OutputFile=""statemod_output_district_NODEREPL.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""69*"",OutputFile=""statemod_output_district_69.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""69*"",OutputFile=""statemod_output_district_69.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""69*"",OutputFile=""statemod_output_district_69.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""69*"",OutputFile=""statemod_output_district_69.csv"",ValueColumns=""%A"")"
"70","MunSupply","WriteDelimitedFile(TSList=AllTS,TSID=""NODEREPL*"",OutputFile=""PATHREPL"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""NODEREPL*"",OutputFile=""statemod_output_district_NODEREPL.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""70*"",OutputFile=""statemod_output_district_70.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""70*"",OutputFile=""statemod_output_district_70.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""70*"",OutputFile=""statemod_output_district_70.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""70*"",OutputFile=""statemod_output_district_70.csv"",ValueColumns=""%A"")"
"71","MunSupply","WriteDelimitedFile(TSList=AllTS,TSID=""NODEREPL*"",OutputFile=""PATHREPL"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""NODEREPL*"",OutputFile=""statemod_output_district_NODEREPL.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""71*"",OutputFile=""statemod_output_district_71.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""71*"",OutputFile=""statemod_output_district_71.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""71*"",OutputFile=""statemod_output_district_71.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""71*"",OutputFile=""statemod_output_district_71.csv"",ValueColumns=""%A"")"
"72","MunSupply","WriteDelimitedFile(TSList=AllTS,TSID=""NODEREPL*"",OutputFile=""PATHREPL"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""NODEREPL*"",OutputFile=""statemod_output_district_NODEREPL.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""72*"",OutputFile=""statemod_output_district_72.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""72*"",OutputFile=""statemod_output_district_72.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""72*"",OutputFile=""statemod_output_district_72.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""72*"",OutputFile=""statemod_output_district_72.csv"",ValueColumns=""%A"")"
"73","MunSupply","WriteDelimitedFile(TSList=AllTS,TSID=""NODEREPL*"",OutputFile=""PATHREPL"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""NODEREPL*"",OutputFile=""statemod_output_district_NODEREPL.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""73*"",OutputFile=""statemod_output_district_73.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""73*"",OutputFile=""statemod_output_district_73.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""73*"",OutputFile=""statemod_output_district_73.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""73*"",OutputFile=""statemod_output_district_73.csv"",ValueColumns=""%A"")"
"77","MunSupply","WriteDelimitedFile(TSList=AllTS,TSID=""NODEREPL*"",OutputFile=""PATHREPL"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""NODEREPL*"",OutputFile=""statemod_output_district_NODEREPL.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""77*"",OutputFile=""statemod_output_district_77.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""77*"",OutputFile=""statemod_output_district_77.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""77*"",OutputFile=""statemod_output_district_77.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""77*"",OutputFile=""statemod_output_district_77.csv"",ValueColumns=""%A"")"
"78","MunSupply","WriteDelimitedFile(TSList=AllTS,TSID=""NODEREPL*"",OutputFile=""PATHREPL"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""NODEREPL*"",OutputFile=""statemod_output_district_NODEREPL.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""78*"",OutputFile=""statemod_output_district_78.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""78*"",OutputFile=""statemod_output_district_78.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""78*"",OutputFile=""statemod_output_district_78.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""78*"",OutputFile=""statemod_output_district_78.csv"",ValueColumns=""%A"")"
"80","MunSupply","WriteDelimitedFile(TSList=AllTS,TSID=""NODEREPL*"",OutputFile=""PATHREPL"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""NODEREPL*"",OutputFile=""statemod_output_district_NODEREPL.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""80*"",OutputFile=""statemod_output_district_80.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""80*"",OutputFile=""statemod_output_district_80.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""80*"",OutputFile=""statemod_output_district_80.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""80*"",OutputFile=""statemod_output_district_80.csv"",ValueColumns=""%A"")"
"99","MunSupply","WriteDelimitedFile(TSList=AllTS,TSID=""NODEREPL*"",OutputFile=""PATHREPL"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""NODEREPL*"",OutputFile=""statemod_output_district_NODEREPL.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""99*"",OutputFile=""statemod_output_district_99.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""99*"",OutputFile=""statemod_output_district_99.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""99*"",OutputFile=""statemod_output_district_99.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""99*"",OutputFile=""statemod_output_district_99.csv"",ValueColumns=""%A"")"
NA,"MunSupply","WriteDelimitedFile(TSList=AllTS,TSID=""NODEREPL*"",OutputFile=""PATHREPL"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""NODEREPL*"",OutputFile=""statemod_output_district_NODEREPL.csv"",ValueColumns=""%A"")",NA,NA,NA,NA
"01","MunShortage","WriteDelimitedFile(TSList=AllTS,TSID=""NODEREPL*"",OutputFile=""PATHREPL"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""NODEREPL*"",OutputFile=""statemod_output_district_NODEREPL.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""01*"",OutputFile=""statemod_output_district_01.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""01*"",OutputFile=""statemod_output_district_01.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""01*"",OutputFile=""statemod_output_district_01.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""01*"",OutputFile=""statemod_output_district_01.csv"",ValueColumns=""%A"")"
"02","MunShortage","WriteDelimitedFile(TSList=AllTS,TSID=""NODEREPL*"",OutputFile=""PATHREPL"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""NODEREPL*"",OutputFile=""statemod_output_district_NODEREPL.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""02*"",OutputFile=""statemod_output_district_02.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""02*"",OutputFile=""statemod_output_district_02.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""02*"",OutputFile=""statemod_output_district_02.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""02*"",OutputFile=""statemod_output_district_02.csv"",ValueColumns=""%A"")"
"04","MunShortage","WriteDelimitedFile(TSList=AllTS,TSID=""NODEREPL*"",OutputFile=""PATHREPL"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""NODEREPL*"",OutputFile=""statemod_output_district_NODEREPL.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""04*"",OutputFile=""statemod_output_district_04.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""04*"",OutputFile=""statemod_output_district_04.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""04*"",OutputFile=""statemod_output_district_04.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""04*"",OutputFile=""statemod_output_district_04.csv"",ValueColumns=""%A"")"
"05","MunShortage","WriteDelimitedFile(TSList=AllTS,TSID=""NODEREPL*"",OutputFile=""PATHREPL"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""NODEREPL*"",OutputFile=""statemod_output_district_NODEREPL.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""05*"",OutputFile=""statemod_output_district_05.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""05*"",OutputFile=""statemod_output_district_05.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""05*"",OutputFile=""statemod_output_district_05.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""05*"",OutputFile=""statemod_output_district_05.csv"",ValueColumns=""%A"")"
"06","MunShortage","WriteDelimitedFile(TSList=AllTS,TSID=""NODEREPL*"",OutputFile=""PATHREPL"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""NODEREPL*"",OutputFile=""statemod_output_district_NODEREPL.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""06*"",OutputFile=""statemod_output_district_06.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""06*"",OutputFile=""statemod_output_district_06.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""06*"",OutputFile=""statemod_output_district_06.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""06*"",OutputFile=""statemod_output_district_06.csv"",ValueColumns=""%A"")"
"07","MunShortage","WriteDelimitedFile(TSList=AllTS,TSID=""NODEREPL*"",OutputFile=""PATHREPL"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""NODEREPL*"",OutputFile=""statemod_output_district_NODEREPL.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""07*"",OutputFile=""statemod_output_district_07.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""07*"",OutputFile=""statemod_output_district_07.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""07*"",OutputFile=""statemod_output_district_07.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""07*"",OutputFile=""statemod_output_district_07.csv"",ValueColumns=""%A"")"
"08","MunShortage","WriteDelimitedFile(TSList=AllTS,TSID=""NODEREPL*"",OutputFile=""PATHREPL"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""NODEREPL*"",OutputFile=""statemod_output_district_NODEREPL.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""08*"",OutputFile=""statemod_output_district_08.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""08*"",OutputFile=""statemod_output_district_08.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""08*"",OutputFile=""statemod_output_district_08.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""08*"",OutputFile=""statemod_output_district_08.csv"",ValueColumns=""%A"")"
"09","MunShortage","WriteDelimitedFile(TSList=AllTS,TSID=""NODEREPL*"",OutputFile=""PATHREPL"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""NODEREPL*"",OutputFile=""statemod_output_district_NODEREPL.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""09*"",OutputFile=""statemod_output_district_09.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""09*"",OutputFile=""statemod_output_district_09.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""09*"",OutputFile=""statemod_output_district_09.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""09*"",OutputFile=""statemod_output_district_09.csv"",ValueColumns=""%A"")"
"23","MunShortage","WriteDelimitedFile(TSList=AllTS,TSID=""NODEREPL*"",OutputFile=""PATHREPL"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""NODEREPL*"",OutputFile=""statemod_output_district_NODEREPL.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""23*"",OutputFile=""statemod_output_district_23.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""23*"",OutputFile=""statemod_output_district_23.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""23*"",OutputFile=""statemod_output_district_23.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""23*"",OutputFile=""statemod_output_district_23.csv"",ValueColumns=""%A"")"
"28","MunShortage","WriteDelimitedFile(TSList=AllTS,TSID=""NODEREPL*"",OutputFile=""PATHREPL"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""NODEREPL*"",OutputFile=""statemod_output_district_NODEREPL.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""28*"",OutputFile=""statemod_output_district_28.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""28*"",OutputFile=""statemod_output_district_28.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""28*"",OutputFile=""statemod_output_district_28.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""28*"",OutputFile=""statemod_output_district_28.csv"",ValueColumns=""%A"")"
