"district","type","extraction_template","pathrepl","noderepl","varrepl","typerepl","final"
"70","MunSupply","Add(TSID=""NODEREPL_AGG_VARREPL"",AddTSList=AllMatchingTSID,AddTSID=""NODEREPL*VARREPL*"",HandleMissingHow=""IgnoreMissing"")","Add(TSID=""NODEREPL_AGG_VARREPL"",AddTSList=AllMatchingTSID,AddTSID=""NODEREPL*VARREPL*"",HandleMissingHow=""IgnoreMissing"")","Add(TSID=""70_AGG_VARREPL"",AddTSList=AllMatchingTSID,AddTSID=""70*VARREPL*"",HandleMissingHow=""IgnoreMissing"")","Add(TSID=""70_AGG_MunSupply"",AddTSList=AllMatchingTSID,AddTSID=""70*MunSupply*"",HandleMissingHow=""IgnoreMissing"")","Add(TSID=""70_AGG_MunSupply"",AddTSList=AllMatchingTSID,AddTSID=""70*MunSupply*"",HandleMissingHow=""IgnoreMissing"")","Add(TSID=""70_AGG_MunSupply"",AddTSList=AllMatchingTSID,AddTSID=""70*MunSupply*"",HandleMissingHow=""IgnoreMissing"")"
"71","MunSupply","Add(TSID=""NODEREPL_AGG_VARREPL"",AddTSList=AllMatchingTSID,AddTSID=""NODEREPL*VARREPL*"",HandleMissingHow=""IgnoreMissing"")","Add(TSID=""NODEREPL_AGG_VARREPL"",AddTSList=AllMatchingTSID,AddTSID=""NODEREPL*VARREPL*"",HandleMissingHow=""IgnoreMissing"")","Add(TSID=""71_AGG_VARREPL"",AddTSList=AllMatchingTSID,AddTSID=""71*VARREPL*"",HandleMissingHow=""IgnoreMissing"")","Add(TSID=""71_AGG_MunSupply"",AddTSList=AllMatchingTSID,AddTSID=""71*MunSupply*"",HandleMissingHow=""IgnoreMissing"")","Add(TSID=""71_AGG_MunSupply"",AddTSList=AllMatchingTSID,AddTSID=""71*MunSupply*"",HandleMissingHow=""IgnoreMissing"")","Add(TSID=""71_AGG_MunSupply"",AddTSList=AllMatchingTSID,AddTSID=""71*MunSupply*"",HandleMissingHow=""IgnoreMissing"")"
"72","MunSupply","Add(TSID=""NODEREPL_AGG_VARREPL"",AddTSList=AllMatchingTSID,AddTSID=""NODEREPL*VARREPL*"",HandleMissingHow=""IgnoreMissing"")","Add(TSID=""NODEREPL_AGG_VARREPL"",AddTSList=AllMatchingTSID,AddTSID=""NODEREPL*VARREPL*"",HandleMissingHow=""IgnoreMissing"")","Add(TSID=""72_AGG_VARREPL"",AddTSList=AllMatchingTSID,AddTSID=""72*VARREPL*"",HandleMissingHow=""IgnoreMissing"")","Add(TSID=""72_AGG_MunSupply"",AddTSList=AllMatchingTSID,AddTSID=""72*MunSupply*"",HandleMissingHow=""IgnoreMissing"")","Add(TSID=""72_AGG_MunSupply"",AddTSList=AllMatchingTSID,AddTSID=""72*MunSupply*"",HandleMissingHow=""IgnoreMissing"")","Add(TSID=""72_AGG_MunSupply"",AddTSList=AllMatchingTSID,AddTSID=""72*MunSupply*"",HandleMissingHow=""IgnoreMissing"")"
"73","MunSupply","Add(TSID=""NODEREPL_AGG_VARREPL"",AddTSList=AllMatchingTSID,AddTSID=""NODEREPL*VARREPL*"",HandleMissingHow=""IgnoreMissing"")","Add(TSID=""NODEREPL_AGG_VARREPL"",AddTSList=AllMatchingTSID,AddTSID=""NODEREPL*VARREPL*"",HandleMissingHow=""IgnoreMissing"")","Add(TSID=""73_AGG_VARREPL"",AddTSList=AllMatchingTSID,AddTSID=""73*VARREPL*"",HandleMissingHow=""IgnoreMissing"")","Add(TSID=""73_AGG_MunSupply"",AddTSList=AllMatchingTSID,AddTSID=""73*MunSupply*"",HandleMissingHow=""IgnoreMissing"")","Add(TSID=""73_AGG_MunSupply"",AddTSList=AllMatchingTSID,AddTSID=""73*MunSupply*"",HandleMissingHow=""IgnoreMissing"")","Add(TSID=""73_AGG_MunSupply"",AddTSList=AllMatchingTSID,AddTSID=""73*MunSupply*"",HandleMissingHow=""IgnoreMissing"")"
"77","MunSupply","Add(TSID=""NODEREPL_AGG_VARREPL"",AddTSList=AllMatchingTSID,AddTSID=""NODEREPL*VARREPL*"",HandleMissingHow=""IgnoreMissing"")","Add(TSID=""NODEREPL_AGG_VARREPL"",AddTSList=AllMatchingTSID,AddTSID=""NODEREPL*VARREPL*"",HandleMissingHow=""IgnoreMissing"")","Add(TSID=""77_AGG_VARREPL"",AddTSList=AllMatchingTSID,AddTSID=""77*VARREPL*"",HandleMissingHow=""IgnoreMissing"")","Add(TSID=""77_AGG_MunSupply"",AddTSList=AllMatchingTSID,AddTSID=""77*MunSupply*"",HandleMissingHow=""IgnoreMissing"")","Add(TSID=""77_AGG_MunSupply"",AddTSList=AllMatchingTSID,AddTSID=""77*MunSupply*"",HandleMissingHow=""IgnoreMissing"")","Add(TSID=""77_AGG_MunSupply"",AddTSList=AllMatchingTSID,AddTSID=""77*MunSupply*"",HandleMissingHow=""IgnoreMissing"")"
"78","MunSupply","Add(TSID=""NODEREPL_AGG_VARREPL"",AddTSList=AllMatchingTSID,AddTSID=""NODEREPL*VARREPL*"",HandleMissingHow=""IgnoreMissing"")","Add(TSID=""NODEREPL_AGG_VARREPL"",AddTSList=AllMatchingTSID,AddTSID=""NODEREPL*VARREPL*"",HandleMissingHow=""IgnoreMissing"")","Add(TSID=""78_AGG_VARREPL"",AddTSList=AllMatchingTSID,AddTSID=""78*VARREPL*"",HandleMissingHow=""IgnoreMissing"")","Add(TSID=""78_AGG_MunSupply"",AddTSList=AllMatchingTSID,AddTSID=""78*MunSupply*"",HandleMissingHow=""IgnoreMissing"")","Add(TSID=""78_AGG_MunSupply"",AddTSList=AllMatchingTSID,AddTSID=""78*MunSupply*"",HandleMissingHow=""IgnoreMissing"")","Add(TSID=""78_AGG_MunSupply"",AddTSList=AllMatchingTSID,AddTSID=""78*MunSupply*"",HandleMissingHow=""IgnoreMissing"")"
"80","MunSupply","Add(TSID=""NODEREPL_AGG_VARREPL"",AddTSList=AllMatchingTSID,AddTSID=""NODEREPL*VARREPL*"",HandleMissingHow=""IgnoreMissing"")","Add(TSID=""NODEREPL_AGG_VARREPL"",AddTSList=AllMatchingTSID,AddTSID=""NODEREPL*VARREPL*"",HandleMissingHow=""IgnoreMissing"")","Add(TSID=""80_AGG_VARREPL"",AddTSList=AllMatchingTSID,AddTSID=""80*VARREPL*"",HandleMissingHow=""IgnoreMissing"")","Add(TSID=""80_AGG_MunSupply"",AddTSList=AllMatchingTSID,AddTSID=""80*MunSupply*"",HandleMissingHow=""IgnoreMissing"")","Add(TSID=""80_AGG_MunSupply"",AddTSList=AllMatchingTSID,AddTSID=""80*MunSupply*"",HandleMissingHow=""IgnoreMissing"")","Add(TSID=""80_AGG_MunSupply"",AddTSList=AllMatchingTSID,AddTSID=""80*MunSupply*"",HandleMissingHow=""IgnoreMissing"")"
"99","MunSupply","Add(TSID=""NODEREPL_AGG_VARREPL"",AddTSList=AllMatchingTSID,AddTSID=""NODEREPL*VARREPL*"",HandleMissingHow=""IgnoreMissing"")","Add(TSID=""NODEREPL_AGG_VARREPL"",AddTSList=AllMatchingTSID,AddTSID=""NODEREPL*VARREPL*"",HandleMissingHow=""IgnoreMissing"")","Add(TSID=""99_AGG_VARREPL"",AddTSList=AllMatchingTSID,AddTSID=""99*VARREPL*"",HandleMissingHow=""IgnoreMissing"")","Add(TSID=""99_AGG_MunSupply"",AddTSList=AllMatchingTSID,AddTSID=""99*MunSupply*"",HandleMissingHow=""IgnoreMissing"")","Add(TSID=""99_AGG_MunSupply"",AddTSList=AllMatchingTSID,AddTSID=""99*MunSupply*"",HandleMissingHow=""IgnoreMissing"")","Add(TSID=""99_AGG_MunSupply"",AddTSList=AllMatchingTSID,AddTSID=""99*MunSupply*"",HandleMissingHow=""IgnoreMissing"")"
NA,"MunSupply","Add(TSID=""NODEREPL_AGG_VARREPL"",AddTSList=AllMatchingTSID,AddTSID=""NODEREPL*VARREPL*"",HandleMissingHow=""IgnoreMissing"")","Add(TSID=""NODEREPL_AGG_VARREPL"",AddTSList=AllMatchingTSID,AddTSID=""NODEREPL*VARREPL*"",HandleMissingHow=""IgnoreMissing"")",NA,NA,NA,NA
"01","MunShortage","Add(TSID=""NODEREPL_AGG_VARREPL"",AddTSList=AllMatchingTSID,AddTSID=""NODEREPL*VARREPL*"",HandleMissingHow=""IgnoreMissing"")","Add(TSID=""NODEREPL_AGG_VARREPL"",AddTSList=AllMatchingTSID,AddTSID=""NODEREPL*VARREPL*"",HandleMissingHow=""IgnoreMissing"")","Add(TSID=""01_AGG_VARREPL"",AddTSList=AllMatchingTSID,AddTSID=""01*VARREPL*"",HandleMissingHow=""IgnoreMissing"")","Add(TSID=""01_AGG_MunShortage"",AddTSList=AllMatchingTSID,AddTSID=""01*MunShortage*"",HandleMissingHow=""IgnoreMissing"")","Add(TSID=""01_AGG_MunShortage"",AddTSList=AllMatchingTSID,AddTSID=""01*MunShortage*"",HandleMissingHow=""IgnoreMissing"")","Add(TSID=""01_AGG_MunShortage"",AddTSList=AllMatchingTSID,AddTSID=""01*MunShortage*"",HandleMissingHow=""IgnoreMissing"")"
"02","MunShortage","Add(TSID=""NODEREPL_AGG_VARREPL"",AddTSList=AllMatchingTSID,AddTSID=""NODEREPL*VARREPL*"",HandleMissingHow=""IgnoreMissing"")","Add(TSID=""NODEREPL_AGG_VARREPL"",AddTSList=AllMatchingTSID,AddTSID=""NODEREPL*VARREPL*"",HandleMissingHow=""IgnoreMissing"")","Add(TSID=""02_AGG_VARREPL"",AddTSList=AllMatchingTSID,AddTSID=""02*VARREPL*"",HandleMissingHow=""IgnoreMissing"")","Add(TSID=""02_AGG_MunShortage"",AddTSList=AllMatchingTSID,AddTSID=""02*MunShortage*"",HandleMissingHow=""IgnoreMissing"")","Add(TSID=""02_AGG_MunShortage"",AddTSList=AllMatchingTSID,AddTSID=""02*MunShortage*"",HandleMissingHow=""IgnoreMissing"")","Add(TSID=""02_AGG_MunShortage"",AddTSList=AllMatchingTSID,AddTSID=""02*MunShortage*"",HandleMissingHow=""IgnoreMissing"")"
"04","MunShortage","Add(TSID=""NODEREPL_AGG_VARREPL"",AddTSList=AllMatchingTSID,AddTSID=""NODEREPL*VARREPL*"",HandleMissingHow=""IgnoreMissing"")","Add(TSID=""NODEREPL_AGG_VARREPL"",AddTSList=AllMatchingTSID,AddTSID=""NODEREPL*VARREPL*"",HandleMissingHow=""IgnoreMissing"")","Add(TSID=""04_AGG_VARREPL"",AddTSList=AllMatchingTSID,AddTSID=""04*VARREPL*"",HandleMissingHow=""IgnoreMissing"")","Add(TSID=""04_AGG_MunShortage"",AddTSList=AllMatchingTSID,AddTSID=""04*MunShortage*"",HandleMissingHow=""IgnoreMissing"")","Add(TSID=""04_AGG_MunShortage"",AddTSList=AllMatchingTSID,AddTSID=""04*MunShortage*"",HandleMissingHow=""IgnoreMissing"")","Add(TSID=""04_AGG_MunShortage"",AddTSList=AllMatchingTSID,AddTSID=""04*MunShortage*"",HandleMissingHow=""IgnoreMissing"")"
"05","MunShortage","Add(TSID=""NODEREPL_AGG_VARREPL"",AddTSList=AllMatchingTSID,AddTSID=""NODEREPL*VARREPL*"",HandleMissingHow=""IgnoreMissing"")","Add(TSID=""NODEREPL_AGG_VARREPL"",AddTSList=AllMatchingTSID,AddTSID=""NODEREPL*VARREPL*"",HandleMissingHow=""IgnoreMissing"")","Add(TSID=""05_AGG_VARREPL"",AddTSList=AllMatchingTSID,AddTSID=""05*VARREPL*"",HandleMissingHow=""IgnoreMissing"")","Add(TSID=""05_AGG_MunShortage"",AddTSList=AllMatchingTSID,AddTSID=""05*MunShortage*"",HandleMissingHow=""IgnoreMissing"")","Add(TSID=""05_AGG_MunShortage"",AddTSList=AllMatchingTSID,AddTSID=""05*MunShortage*"",HandleMissingHow=""IgnoreMissing"")","Add(TSID=""05_AGG_MunShortage"",AddTSList=AllMatchingTSID,AddTSID=""05*MunShortage*"",HandleMissingHow=""IgnoreMissing"")"
"06","MunShortage","Add(TSID=""NODEREPL_AGG_VARREPL"",AddTSList=AllMatchingTSID,AddTSID=""NODEREPL*VARREPL*"",HandleMissingHow=""IgnoreMissing"")","Add(TSID=""NODEREPL_AGG_VARREPL"",AddTSList=AllMatchingTSID,AddTSID=""NODEREPL*VARREPL*"",HandleMissingHow=""IgnoreMissing"")","Add(TSID=""06_AGG_VARREPL"",AddTSList=AllMatchingTSID,AddTSID=""06*VARREPL*"",HandleMissingHow=""IgnoreMissing"")","Add(TSID=""06_AGG_MunShortage"",AddTSList=AllMatchingTSID,AddTSID=""06*MunShortage*"",HandleMissingHow=""IgnoreMissing"")","Add(TSID=""06_AGG_MunShortage"",AddTSList=AllMatchingTSID,AddTSID=""06*MunShortage*"",HandleMissingHow=""IgnoreMissing"")","Add(TSID=""06_AGG_MunShortage"",AddTSList=AllMatchingTSID,AddTSID=""06*MunShortage*"",HandleMissingHow=""IgnoreMissing"")"
"07","MunShortage","Add(TSID=""NODEREPL_AGG_VARREPL"",AddTSList=AllMatchingTSID,AddTSID=""NODEREPL*VARREPL*"",HandleMissingHow=""IgnoreMissing"")","Add(TSID=""NODEREPL_AGG_VARREPL"",AddTSList=AllMatchingTSID,AddTSID=""NODEREPL*VARREPL*"",HandleMissingHow=""IgnoreMissing"")","Add(TSID=""07_AGG_VARREPL"",AddTSList=AllMatchingTSID,AddTSID=""07*VARREPL*"",HandleMissingHow=""IgnoreMissing"")","Add(TSID=""07_AGG_MunShortage"",AddTSList=AllMatchingTSID,AddTSID=""07*MunShortage*"",HandleMissingHow=""IgnoreMissing"")","Add(TSID=""07_AGG_MunShortage"",AddTSList=AllMatchingTSID,AddTSID=""07*MunShortage*"",HandleMissingHow=""IgnoreMissing"")","Add(TSID=""07_AGG_MunShortage"",AddTSList=AllMatchingTSID,AddTSID=""07*MunShortage*"",HandleMissingHow=""IgnoreMissing"")"
"08","MunShortage","Add(TSID=""NODEREPL_AGG_VARREPL"",AddTSList=AllMatchingTSID,AddTSID=""NODEREPL*VARREPL*"",HandleMissingHow=""IgnoreMissing"")","Add(TSID=""NODEREPL_AGG_VARREPL"",AddTSList=AllMatchingTSID,AddTSID=""NODEREPL*VARREPL*"",HandleMissingHow=""IgnoreMissing"")","Add(TSID=""08_AGG_VARREPL"",AddTSList=AllMatchingTSID,AddTSID=""08*VARREPL*"",HandleMissingHow=""IgnoreMissing"")","Add(TSID=""08_AGG_MunShortage"",AddTSList=AllMatchingTSID,AddTSID=""08*MunShortage*"",HandleMissingHow=""IgnoreMissing"")","Add(TSID=""08_AGG_MunShortage"",AddTSList=AllMatchingTSID,AddTSID=""08*MunShortage*"",HandleMissingHow=""IgnoreMissing"")","Add(TSID=""08_AGG_MunShortage"",AddTSList=AllMatchingTSID,AddTSID=""08*MunShortage*"",HandleMissingHow=""IgnoreMissing"")"
"09","MunShortage","Add(TSID=""NODEREPL_AGG_VARREPL"",AddTSList=AllMatchingTSID,AddTSID=""NODEREPL*VARREPL*"",HandleMissingHow=""IgnoreMissing"")","Add(TSID=""NODEREPL_AGG_VARREPL"",AddTSList=AllMatchingTSID,AddTSID=""NODEREPL*VARREPL*"",HandleMissingHow=""IgnoreMissing"")","Add(TSID=""09_AGG_VARREPL"",AddTSList=AllMatchingTSID,AddTSID=""09*VARREPL*"",HandleMissingHow=""IgnoreMissing"")","Add(TSID=""09_AGG_MunShortage"",AddTSList=AllMatchingTSID,AddTSID=""09*MunShortage*"",HandleMissingHow=""IgnoreMissing"")","Add(TSID=""09_AGG_MunShortage"",AddTSList=AllMatchingTSID,AddTSID=""09*MunShortage*"",HandleMissingHow=""IgnoreMissing"")","Add(TSID=""09_AGG_MunShortage"",AddTSList=AllMatchingTSID,AddTSID=""09*MunShortage*"",HandleMissingHow=""IgnoreMissing"")"
"23","MunShortage","Add(TSID=""NODEREPL_AGG_VARREPL"",AddTSList=AllMatchingTSID,AddTSID=""NODEREPL*VARREPL*"",HandleMissingHow=""IgnoreMissing"")","Add(TSID=""NODEREPL_AGG_VARREPL"",AddTSList=AllMatchingTSID,AddTSID=""NODEREPL*VARREPL*"",HandleMissingHow=""IgnoreMissing"")","Add(TSID=""23_AGG_VARREPL"",AddTSList=AllMatchingTSID,AddTSID=""23*VARREPL*"",HandleMissingHow=""IgnoreMissing"")","Add(TSID=""23_AGG_MunShortage"",AddTSList=AllMatchingTSID,AddTSID=""23*MunShortage*"",HandleMissingHow=""IgnoreMissing"")","Add(TSID=""23_AGG_MunShortage"",AddTSList=AllMatchingTSID,AddTSID=""23*MunShortage*"",HandleMissingHow=""IgnoreMissing"")","Add(TSID=""23_AGG_MunShortage"",AddTSList=AllMatchingTSID,AddTSID=""23*MunShortage*"",HandleMissingHow=""IgnoreMissing"")"
"28","MunShortage","Add(TSID=""NODEREPL_AGG_VARREPL"",AddTSList=AllMatchingTSID,AddTSID=""NODEREPL*VARREPL*"",HandleMissingHow=""IgnoreMissing"")","Add(TSID=""NODEREPL_AGG_VARREPL"",AddTSList=AllMatchingTSID,AddTSID=""NODEREPL*VARREPL*"",HandleMissingHow=""IgnoreMissing"")","Add(TSID=""28_AGG_VARREPL"",AddTSList=AllMatchingTSID,AddTSID=""28*VARREPL*"",HandleMissingHow=""IgnoreMissing"")","Add(TSID=""28_AGG_MunShortage"",AddTSList=AllMatchingTSID,AddTSID=""28*MunShortage*"",HandleMissingHow=""IgnoreMissing"")","Add(TSID=""28_AGG_MunShortage"",AddTSList=AllMatchingTSID,AddTSID=""28*MunShortage*"",HandleMissingHow=""IgnoreMissing"")","Add(TSID=""28_AGG_MunShortage"",AddTSList=AllMatchingTSID,AddTSID=""28*MunShortage*"",HandleMissingHow=""IgnoreMissing"")"
"29","MunShortage","Add(TSID=""NODEREPL_AGG_VARREPL"",AddTSList=AllMatchingTSID,AddTSID=""NODEREPL*VARREPL*"",HandleMissingHow=""IgnoreMissing"")","Add(TSID=""NODEREPL_AGG_VARREPL"",AddTSList=AllMatchingTSID,AddTSID=""NODEREPL*VARREPL*"",HandleMissingHow=""IgnoreMissing"")","Add(TSID=""29_AGG_VARREPL"",AddTSList=AllMatchingTSID,AddTSID=""29*VARREPL*"",HandleMissingHow=""IgnoreMissing"")","Add(TSID=""29_AGG_MunShortage"",AddTSList=AllMatchingTSID,AddTSID=""29*MunShortage*"",HandleMissingHow=""IgnoreMissing"")","Add(TSID=""29_AGG_MunShortage"",AddTSList=AllMatchingTSID,AddTSID=""29*MunShortage*"",HandleMissingHow=""IgnoreMissing"")","Add(TSID=""29_AGG_MunShortage"",AddTSList=AllMatchingTSID,AddTSID=""29*MunShortage*"",HandleMissingHow=""IgnoreMissing"")"
"30","MunShortage","Add(TSID=""NODEREPL_AGG_VARREPL"",AddTSList=AllMatchingTSID,AddTSID=""NODEREPL*VARREPL*"",HandleMissingHow=""IgnoreMissing"")","Add(TSID=""NODEREPL_AGG_VARREPL"",AddTSList=AllMatchingTSID,AddTSID=""NODEREPL*VARREPL*"",HandleMissingHow=""IgnoreMissing"")","Add(TSID=""30_AGG_VARREPL"",AddTSList=AllMatchingTSID,AddTSID=""30*VARREPL*"",HandleMissingHow=""IgnoreMissing"")","Add(TSID=""30_AGG_MunShortage"",AddTSList=AllMatchingTSID,AddTSID=""30*MunShortage*"",HandleMissingHow=""IgnoreMissing"")","Add(TSID=""30_AGG_MunShortage"",AddTSList=AllMatchingTSID,AddTSID=""30*MunShortage*"",HandleMissingHow=""IgnoreMissing"")","Add(TSID=""30_AGG_MunShortage"",AddTSList=AllMatchingTSID,AddTSID=""30*MunShortage*"",HandleMissingHow=""IgnoreMissing"")"
"31","MunShortage","Add(TSID=""NODEREPL_AGG_VARREPL"",AddTSList=AllMatchingTSID,AddTSID=""NODEREPL*VARREPL*"",HandleMissingHow=""IgnoreMissing"")","Add(TSID=""NODEREPL_AGG_VARREPL"",AddTSList=AllMatchingTSID,AddTSID=""NODEREPL*VARREPL*"",HandleMissingHow=""IgnoreMissing"")","Add(TSID=""31_AGG_VARREPL"",AddTSList=AllMatchingTSID,AddTSID=""31*VARREPL*"",HandleMissingHow=""IgnoreMissing"")","Add(TSID=""31_AGG_MunShortage"",AddTSList=AllMatchingTSID,AddTSID=""31*MunShortage*"",HandleMissingHow=""IgnoreMissing"")","Add(TSID=""31_AGG_MunShortage"",AddTSList=AllMatchingTSID,AddTSID=""31*MunShortage*"",HandleMissingHow=""IgnoreMissing"")","Add(TSID=""31_AGG_MunShortage"",AddTSList=AllMatchingTSID,AddTSID=""31*MunShortage*"",HandleMissingHow=""IgnoreMissing"")"
"32","MunShortage","Add(TSID=""NODEREPL_AGG_VARREPL"",AddTSList=AllMatchingTSID,AddTSID=""NODEREPL*VARREPL*"",HandleMissingHow=""IgnoreMissing"")","Add(TSID=""NODEREPL_AGG_VARREPL"",AddTSList=AllMatchingTSID,AddTSID=""NODEREPL*VARREPL*"",HandleMissingHow=""IgnoreMissing"")","Add(TSID=""32_AGG_VARREPL"",AddTSList=AllMatchingTSID,AddTSID=""32*VARREPL*"",HandleMissingHow=""IgnoreMissing"")","Add(TSID=""32_AGG_MunShortage"",AddTSList=AllMatchingTSID,AddTSID=""32*MunShortage*"",HandleMissingHow=""IgnoreMissing"")","Add(TSID=""32_AGG_MunShortage"",AddTSList=AllMatchingTSID,AddTSID=""32*MunShortage*"",HandleMissingHow=""IgnoreMissing"")","Add(TSID=""32_AGG_MunShortage"",AddTSList=AllMatchingTSID,AddTSID=""32*MunShortage*"",HandleMissingHow=""IgnoreMissing"")"
"33","MunShortage","Add(TSID=""NODEREPL_AGG_VARREPL"",AddTSList=AllMatchingTSID,AddTSID=""NODEREPL*VARREPL*"",HandleMissingHow=""IgnoreMissing"")","Add(TSID=""NODEREPL_AGG_VARREPL"",AddTSList=AllMatchingTSID,AddTSID=""NODEREPL*VARREPL*"",HandleMissingHow=""IgnoreMissing"")","Add(TSID=""33_AGG_VARREPL"",AddTSList=AllMatchingTSID,AddTSID=""33*VARREPL*"",HandleMissingHow=""IgnoreMissing"")","Add(TSID=""33_AGG_MunShortage"",AddTSList=AllMatchingTSID,AddTSID=""33*MunShortage*"",HandleMissingHow=""IgnoreMissing"")","Add(TSID=""33_AGG_MunShortage"",AddTSList=AllMatchingTSID,AddTSID=""33*MunShortage*"",HandleMissingHow=""IgnoreMissing"")","Add(TSID=""33_AGG_MunShortage"",AddTSList=AllMatchingTSID,AddTSID=""33*MunShortage*"",HandleMissingHow=""IgnoreMissing"")"
"34","MunShortage","Add(TSID=""NODEREPL_AGG_VARREPL"",AddTSList=AllMatchingTSID,AddTSID=""NODEREPL*VARREPL*"",HandleMissingHow=""IgnoreMissing"")","Add(TSID=""NODEREPL_AGG_VARREPL"",AddTSList=AllMatchingTSID,AddTSID=""NODEREPL*VARREPL*"",HandleMissingHow=""IgnoreMissing"")","Add(TSID=""34_AGG_VARREPL"",AddTSList=AllMatchingTSID,AddTSID=""34*VARREPL*"",HandleMissingHow=""IgnoreMissing"")","Add(TSID=""34_AGG_MunShortage"",AddTSList=AllMatchingTSID,AddTSID=""34*MunShortage*"",HandleMissingHow=""IgnoreMissing"")","Add(TSID=""34_AGG_MunShortage"",AddTSList=AllMatchingTSID,AddTSID=""34*MunShortage*"",HandleMissingHow=""IgnoreMissing"")","Add(TSID=""34_AGG_MunShortage"",AddTSList=AllMatchingTSID,AddTSID=""34*MunShortage*"",HandleMissingHow=""IgnoreMissing"")"
"36","MunShortage","Add(TSID=""NODEREPL_AGG_VARREPL"",AddTSList=AllMatchingTSID,AddTSID=""NODEREPL*VARREPL*"",HandleMissingHow=""IgnoreMissing"")","Add(TSID=""NODEREPL_AGG_VARREPL"",AddTSList=AllMatchingTSID,AddTSID=""NODEREPL*VARREPL*"",HandleMissingHow=""IgnoreMissing"")","Add(TSID=""36_AGG_VARREPL"",AddTSList=AllMatchingTSID,AddTSID=""36*VARREPL*"",HandleMissingHow=""IgnoreMissing"")","Add(TSID=""36_AGG_MunShortage"",AddTSList=AllMatchingTSID,AddTSID=""36*MunShortage*"",HandleMissingHow=""IgnoreMissing"")","Add(TSID=""36_AGG_MunShortage"",AddTSList=AllMatchingTSID,AddTSID=""36*MunShortage*"",HandleMissingHow=""IgnoreMissing"")","Add(TSID=""36_AGG_MunShortage"",AddTSList=AllMatchingTSID,AddTSID=""36*MunShortage*"",HandleMissingHow=""IgnoreMissing"")"
"37","MunShortage","Add(TSID=""NODEREPL_AGG_VARREPL"",AddTSList=AllMatchingTSID,AddTSID=""NODEREPL*VARREPL*"",HandleMissingHow=""IgnoreMissing"")","Add(TSID=""NODEREPL_AGG_VARREPL"",AddTSList=AllMatchingTSID,AddTSID=""NODEREPL*VARREPL*"",HandleMissingHow=""IgnoreMissing"")","Add(TSID=""37_AGG_VARREPL"",AddTSList=AllMatchingTSID,AddTSID=""37*VARREPL*"",HandleMissingHow=""IgnoreMissing"")","Add(TSID=""37_AGG_MunShortage"",AddTSList=AllMatchingTSID,AddTSID=""37*MunShortage*"",HandleMissingHow=""IgnoreMissing"")","Add(TSID=""37_AGG_MunShortage"",AddTSList=AllMatchingTSID,AddTSID=""37*MunShortage*"",HandleMissingHow=""IgnoreMissing"")","Add(TSID=""37_AGG_MunShortage"",AddTSList=AllMatchingTSID,AddTSID=""37*MunShortage*"",HandleMissingHow=""IgnoreMissing"")"
"38","MunShortage","Add(TSID=""NODEREPL_AGG_VARREPL"",AddTSList=AllMatchingTSID,AddTSID=""NODEREPL*VARREPL*"",HandleMissingHow=""IgnoreMissing"")","Add(TSID=""NODEREPL_AGG_VARREPL"",AddTSList=AllMatchingTSID,AddTSID=""NODEREPL*VARREPL*"",HandleMissingHow=""IgnoreMissing"")","Add(TSID=""38_AGG_VARREPL"",AddTSList=AllMatchingTSID,AddTSID=""38*VARREPL*"",HandleMissingHow=""IgnoreMissing"")","Add(TSID=""38_AGG_MunShortage"",AddTSList=AllMatchingTSID,AddTSID=""38*MunShortage*"",HandleMissingHow=""IgnoreMissing"")","Add(TSID=""38_AGG_MunShortage"",AddTSList=AllMatchingTSID,AddTSID=""38*MunShortage*"",HandleMissingHow=""IgnoreMissing"")","Add(TSID=""38_AGG_MunShortage"",AddTSList=AllMatchingTSID,AddTSID=""38*MunShortage*"",HandleMissingHow=""IgnoreMissing"")"
"39","MunShortage","Add(TSID=""NODEREPL_AGG_VARREPL"",AddTSList=AllMatchingTSID,AddTSID=""NODEREPL*VARREPL*"",HandleMissingHow=""IgnoreMissing"")","Add(TSID=""NODEREPL_AGG_VARREPL"",AddTSList=AllMatchingTSID,AddTSID=""NODEREPL*VARREPL*"",HandleMissingHow=""IgnoreMissing"")","Add(TSID=""39_AGG_VARREPL"",AddTSList=AllMatchingTSID,AddTSID=""39*VARREPL*"",HandleMissingHow=""IgnoreMissing"")","Add(TSID=""39_AGG_MunShortage"",AddTSList=AllMatchingTSID,AddTSID=""39*MunShortage*"",HandleMissingHow=""IgnoreMissing"")","Add(TSID=""39_AGG_MunShortage"",AddTSList=AllMatchingTSID,AddTSID=""39*MunShortage*"",HandleMissingHow=""IgnoreMissing"")","Add(TSID=""39_AGG_MunShortage"",AddTSList=AllMatchingTSID,AddTSID=""39*MunShortage*"",HandleMissingHow=""IgnoreMissing"")"
