Date,09_AGG_IrrigDemand,09_AGG_IrrigSupply,09_AGG_IrrigShortage,09_AGG_IrrigSupDirectFlow,09_AGG_MunDemand,09_AGG_MunSupply,09_AGG_MunShortage,0900731_D_IrrigDemand,0900731_D_IrrigSupply,0900731_D_IrrigShortage,0900731_D_IrrigSupDirectFlow,0900535_IrrigDemand,0900535_IrrigSupply,0900535_IrrigShortage,0900535_IrrigSupDirectFlow,0900752_IrrigDemand,0900752_IrrigSupply,0900752_IrrigShortage,0900752_IrrigSupDirectFlow,0900767_IrrigDemand,0900767_IrrigSupply,0900767_IrrigShortage,0900767_IrrigSupDirectFlow,0900958_IrrigDemand,0900958_IrrigSupply,0900958_IrrigShortage,0900958_IrrigSupDirectFlow,09_ADP003_IrrigDemand,09_ADP003_IrrigSupply,09_ADP003_IrrigShortage,09_ADP003_IrrigSupDirectFlow,09_ASI_TH_MunDemand,09_ASI_TH_MunSupply,09_ASI_TH_MunShortage,09_AMP001_I_MunDemand,09_AMP001_I_MunSupply,09_AMP001_I_MunShortage,09_AMP001_O_MunDemand,09_AMP001_O_MunSupply,09_AMP001_O_MunShortage
1986-10,333.0000,366.3760,3.0000,326.0000,126.9500,126.9400,0.0100,178.0000,197.4240,0.0000,178.0000,5.0000,3.0000,2.0000,0.0000,5.0000,5.4500,0.0000,5.0000,2.0000,1.0000,1.0000,0.0000,143.0000,159.5020,0.0000,143.0000,0.0000,0.0000,0.0000,0.0000,0.0100,0.0000,0.0100,65.9800,65.9800,0.0000,60.9600,60.9600,0.0000
1986-11,0.0000,0.0000,0.0000,0.0000,65.9900,65.9800,0.0100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0100,0.0000,0.0100,65.9800,65.9800,0.0000,0.0000,0.0000,0.0000
1986-12,0.0000,0.0000,0.0000,0.0000,65.9900,65.9800,0.0100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0100,0.0000,0.0100,65.9800,65.9800,0.0000,0.0000,0.0000,0.0000
1987-01,0.0000,0.0000,0.0000,0.0000,65.9900,65.9800,0.0100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0100,0.0000,0.0100,65.9800,65.9800,0.0000,0.0000,0.0000,0.0000
1987-02,0.0000,0.0000,0.0000,0.0000,65.9900,65.9800,0.0100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0100,0.0000,0.0100,65.9800,65.9800,0.0000,0.0000,0.0000,0.0000
1987-03,0.0000,0.0000,0.0000,0.0000,65.9900,65.9800,0.0100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0100,0.0000,0.0100,65.9800,65.9800,0.0000,0.0000,0.0000,0.0000
1987-04,844.0000,844.0000,.0000,844.0000,144.3700,144.3600,0.0100,456.0000,456.0000,0.0000,456.0000,18.0000,18.0000,0.0000,18.0000,10.0000,10.0000,0.0000,10.0000,0.0000,0.0000,0.0000,0.0000,358.0000,358.0000,.0000,358.0000,2.0000,2.0000,0.0000,2.0000,0.0100,0.0000,0.0100,65.9800,65.9800,0.0000,78.3800,78.3800,0.0000
1987-05,539.0000,552.5200,0.0000,539.0000,196.6300,196.6200,0.0100,261.0000,261.0000,0.0000,261.0000,7.0000,7.0000,0.0000,7.0000,13.0000,13.0000,0.0000,13.0000,67.0000,67.0000,0.0000,67.0000,180.0000,193.5200,0.0000,180.0000,11.0000,11.0000,0.0000,11.0000,0.0100,0.0000,0.0100,65.9800,65.9800,0.0000,130.6400,130.6400,0.0000
1987-06,698.0000,742.1460,0.0000,698.0000,231.4600,231.4500,0.0100,335.0000,354.1800,0.0000,335.0000,10.0000,10.1400,0.0000,10.0000,15.0000,15.0000,0.0000,15.0000,86.0000,93.1400,0.0000,86.0000,234.0000,251.2760,0.0000,234.0000,18.0000,18.4100,0.0000,18.0000,0.0100,0.0000,0.0100,65.9800,65.9800,0.0000,165.4700,165.4700,0.0000
1987-07,1262.0000,1368.3721,0.0000,1262.0000,240.1700,240.1600,0.0100,640.0000,696.1199,0.0000,640.0000,17.0000,17.7380,0.0000,17.0000,29.0000,29.0000,0.0000,29.0000,88.0000,93.9100,0.0000,88.0000,470.0000,513.6041,0.0000,470.0000,18.0000,18.0000,0.0000,18.0000,0.0100,0.0000,0.0100,65.9800,65.9800,0.0000,174.1800,174.1800,0.0000
1987-08,666.0000,672.9060,0.0000,666.0000,214.0400,214.0300,0.0100,351.0000,357.3080,0.0000,351.0000,7.0000,7.5980,0.0000,7.0000,19.0000,19.0000,0.0000,19.0000,34.0000,34.0000,0.0000,34.0000,247.0000,247.0000,0.0000,247.0000,8.0000,8.0000,0.0000,8.0000,0.0100,0.0000,0.0100,65.9800,65.9800,0.0000,148.0500,148.0500,0.0000
1987-09,904.0000,908.4620,0.0000,904.0000,179.2100,179.2000,0.0100,476.0000,479.8080,0.0000,476.0000,11.0000,11.6540,0.0000,11.0000,26.0000,26.0000,0.0000,26.0000,50.0000,50.0000,0.0000,50.0000,331.0000,331.0000,0.0000,331.0000,10.0000,10.0000,0.0000,10.0000,0.0100,0.0000,0.0100,65.9800,65.9800,0.0000,113.2200,113.2200,0.0000
1987-10,380.0000,401.5560,0.0000,380.0000,126.9500,126.9400,0.0100,192.0000,212.5360,0.0000,192.0000,5.0000,5.5700,0.0000,5.0000,5.0000,5.4500,0.0000,5.0000,23.0000,23.0000,0.0000,23.0000,152.0000,152.0000,0.0000,152.0000,3.0000,3.0000,0.0000,3.0000,0.0100,0.0000,0.0100,65.9800,65.9800,0.0000,60.9600,60.9600,0.0000
1987-11,0.0000,0.0000,0.0000,0.0000,65.9900,65.9800,0.0100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0100,0.0000,0.0100,65.9800,65.9800,0.0000,0.0000,0.0000,0.0000
1987-12,0.0000,0.0000,0.0000,0.0000,65.9900,65.9800,0.0100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0100,0.0000,0.0100,65.9800,65.9800,0.0000,0.0000,0.0000,0.0000
1988-01,0.0000,0.0000,0.0000,0.0000,65.9900,65.9800,0.0100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0100,0.0000,0.0100,65.9800,65.9800,0.0000,0.0000,0.0000,0.0000
1988-02,0.0000,0.0000,0.0000,0.0000,65.9900,65.9800,0.0100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0100,0.0000,0.0100,65.9800,65.9800,0.0000,0.0000,0.0000,0.0000
1988-03,0.0000,0.0000,0.0000,0.0000,65.9900,65.9800,0.0100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0100,0.0000,0.0100,65.9800,65.9800,0.0000,0.0000,0.0000,0.0000
1988-04,1104.0000,1103.9999,.0001,1103.9999,144.3700,144.3600,0.0100,558.0000,558.0000,0.0000,558.0000,21.0000,21.0000,0.0000,21.0000,9.0000,9.0000,0.0000,9.0000,0.0000,0.0000,0.0000,0.0000,514.0000,513.9999,.0001,513.9999,2.0000,2.0000,0.0000,2.0000,0.0100,0.0000,0.0100,65.9800,65.9800,0.0000,78.3800,78.3800,0.0000
1988-05,761.0000,761.0000,0.0000,761.0000,196.6300,196.6200,0.0100,395.0000,395.0000,0.0000,395.0000,14.0000,14.0000,0.0000,14.0000,15.0000,15.0000,0.0000,15.0000,70.0000,70.0000,0.0000,70.0000,256.0000,256.0000,0.0000,256.0000,11.0000,11.0000,0.0000,11.0000,0.0100,0.0000,0.0100,65.9800,65.9800,0.0000,130.6400,130.6400,0.0000
1988-06,1354.9999,1400.5859,0.0000,1354.9999,231.4600,231.4500,0.0100,748.9999,748.9999,0.0000,748.9999,18.0000,18.0000,0.0000,18.0000,33.0000,33.0000,0.0000,33.0000,87.0000,94.6300,0.0000,87.0000,449.0000,486.7859,0.0000,449.0000,19.0000,19.1700,0.0000,19.0000,0.0100,0.0000,0.0100,65.9800,65.9800,0.0000,165.4700,165.4700,0.0000
1988-07,1480.0000,1539.7079,0.0000,1479.9999,240.1700,240.1600,0.0100,780.0000,794.2399,0.0000,780.0000,19.0000,19.7660,0.0000,19.0000,58.0000,58.0000,0.0000,58.0000,78.0000,78.0700,0.0000,78.0000,528.0000,572.3920,0.0000,527.9999,17.0000,17.2400,0.0000,17.0000,0.0100,0.0000,0.0100,65.9800,65.9800,0.0000,174.1800,174.1800,0.0000
1988-08,812.0000,840.6800,0.0000,812.0000,214.0400,214.0300,0.0100,442.0000,445.5360,0.0000,442.0000,10.0000,11.1400,0.0000,10.0000,32.0000,32.0000,0.0000,32.0000,34.0000,34.0000,0.0000,34.0000,286.0000,310.0040,0.0000,286.0000,8.0000,8.0000,0.0000,8.0000,0.0100,0.0000,0.0100,65.9800,65.9800,0.0000,148.0500,148.0500,0.0000
1988-09,829.0000,868.4619,0.0000,829.0000,179.2100,179.2000,0.0100,444.0000,456.5520,0.0000,444.0000,10.0000,11.1400,0.0000,10.0000,25.0000,25.0000,0.0000,25.0000,37.0000,37.0000,0.0000,37.0000,305.0000,330.7700,0.0000,305.0000,8.0000,8.0000,0.0000,8.0000,0.0100,0.0000,0.0100,65.9800,65.9800,0.0000,113.2200,113.2200,0.0000
1988-10,755.0000,805.9840,0.0000,755.0000,126.9500,126.9400,0.0100,397.0000,439.6760,0.0000,397.0000,10.0000,11.1400,0.0000,10.0000,10.0000,10.9000,0.0000,10.0000,38.0000,38.0000,0.0000,38.0000,293.0000,299.2680,0.0000,293.0000,7.0000,7.0000,0.0000,7.0000,0.0100,0.0000,0.0100,65.9800,65.9800,0.0000,60.9600,60.9600,0.0000
1988-11,14.0000,14.5560,0.0000,14.0000,65.9900,65.9800,0.0100,7.0000,7.5560,0.0000,7.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.0000,7.0000,0.0000,7.0000,0.0000,0.0000,0.0000,0.0000,0.0100,0.0000,0.0100,65.9800,65.9800,0.0000,0.0000,0.0000,0.0000
1988-12,0.0000,0.0000,0.0000,0.0000,65.9900,65.9800,0.0100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0100,0.0000,0.0100,65.9800,65.9800,0.0000,0.0000,0.0000,0.0000
1989-01,0.0000,0.0000,0.0000,0.0000,65.9900,65.9800,0.0100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0100,0.0000,0.0100,65.9800,65.9800,0.0000,0.0000,0.0000,0.0000
1989-02,0.0000,0.0000,0.0000,0.0000,65.9900,65.9800,0.0100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0100,0.0000,0.0100,65.9800,65.9800,0.0000,0.0000,0.0000,0.0000
1989-03,48.0000,51.2240,0.0000,48.0000,65.9900,65.9800,0.0100,28.0000,31.2240,0.0000,28.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20.0000,20.0000,0.0000,20.0000,0.0000,0.0000,0.0000,0.0000,0.0100,0.0000,0.0100,65.9800,65.9800,0.0000,0.0000,0.0000,0.0000
1989-04,1556.9999,1535.6177,21.3823,1530.9999,144.3700,144.3600,0.0100,792.0000,792.0000,0.0000,792.0000,26.0000,4.6178,21.3822,0.0000,14.0000,14.0000,0.0000,14.0000,0.0000,0.0000,0.0000,0.0000,722.9999,722.9999,.0001,722.9999,2.0000,2.0000,0.0000,2.0000,0.0100,0.0000,0.0100,65.9800,65.9800,0.0000,78.3800,78.3800,0.0000
1989-05,981.0000,981.0000,.0000,981.0000,196.6300,196.6200,0.0100,512.0000,512.0000,0.0000,512.0000,21.0000,21.0000,0.0000,21.0000,23.0000,23.0000,0.0000,23.0000,93.0000,93.0000,0.0000,93.0000,317.0000,317.0000,.0000,317.0000,15.0000,15.0000,.0000,15.0000,0.0100,0.0000,0.0100,65.9800,65.9800,0.0000,130.6400,130.6400,0.0000
1989-06,804.0000,830.4140,0.0000,804.0000,231.4600,231.4500,0.0100,444.0000,444.0000,0.0000,444.0000,14.0000,14.0000,0.0000,14.0000,19.0000,19.0000,0.0000,19.0000,62.0000,67.3800,0.0000,62.0000,251.0000,272.0140,0.0000,251.0000,14.0000,14.0200,0.0000,14.0000,0.0100,0.0000,0.0100,65.9800,65.9800,0.0000,165.4700,165.4700,0.0000
1989-07,1284.0000,1340.3459,0.0000,1284.0000,240.1700,240.1600,0.0100,667.0000,678.8359,0.0000,667.0000,15.0000,15.7100,0.0000,15.0000,47.0000,47.0000,0.0000,47.0000,78.0000,83.0500,0.0000,78.0000,460.0000,498.4400,0.0000,460.0000,17.0000,17.3100,0.0000,17.0000,0.0100,0.0000,0.0100,65.9800,65.9800,0.0000,174.1800,174.1800,0.0000
1989-08,1013.0000,1048.8759,0.0000,1013.0000,214.0400,214.0300,0.0100,546.0000,550.3680,0.0000,546.0000,12.0000,13.1680,0.0000,12.0000,37.0000,37.0000,0.0000,37.0000,48.0000,48.0000,0.0000,48.0000,360.0000,390.0399,0.0000,360.0000,10.0000,10.3000,0.0000,10.0000,0.0100,0.0000,0.0100,65.9800,65.9800,0.0000,148.0500,148.0500,0.0000
1989-09,555.0000,580.7880,0.0000,555.0000,179.2100,179.2000,0.0100,294.0000,302.3520,0.0000,294.0000,7.0000,7.5980,0.0000,7.0000,17.0000,17.0000,0.0000,17.0000,28.0000,28.0000,0.0000,28.0000,202.0000,218.8280,0.0000,202.0000,7.0000,7.0100,0.0000,7.0000,0.0100,0.0000,0.0100,65.9800,65.9800,0.0000,113.2200,113.2200,0.0000
1989-10,601.0000,663.9040,0.0000,601.0000,126.9500,126.9400,0.0100,313.0000,347.0040,0.0000,313.0000,8.0000,9.1120,0.0000,8.0000,8.0000,8.9200,0.0000,8.0000,32.0000,32.0000,0.0000,32.0000,237.0000,263.8180,0.0000,237.0000,3.0000,3.0500,0.0000,3.0000,0.0100,0.0000,0.0100,65.9800,65.9800,0.0000,60.9600,60.9600,0.0000
1989-11,3.0000,3.5420,0.0000,3.0000,65.9900,65.9800,0.0100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.0000,3.5420,0.0000,3.0000,0.0000,0.0000,0.0000,0.0000,0.0100,0.0000,0.0100,65.9800,65.9800,0.0000,0.0000,0.0000,0.0000
1989-12,0.0000,0.0000,0.0000,0.0000,65.9900,65.9800,0.0100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0100,0.0000,0.0100,65.9800,65.9800,0.0000,0.0000,0.0000,0.0000
1990-01,0.0000,0.0000,0.0000,0.0000,65.9900,65.9800,0.0100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0100,0.0000,0.0100,65.9800,65.9800,0.0000,0.0000,0.0000,0.0000
1990-02,0.0000,0.0000,0.0000,0.0000,65.9900,65.9800,0.0100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0100,0.0000,0.0100,65.9800,65.9800,0.0000,0.0000,0.0000,0.0000
1990-03,0.0000,0.0000,0.0000,0.0000,65.9900,65.9800,0.0100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0100,0.0000,0.0100,65.9800,65.9800,0.0000,0.0000,0.0000,0.0000
1990-04,530.0000,530.0000,0.0000,530.0000,144.3700,144.3600,0.0100,285.0000,285.0000,0.0000,285.0000,11.0000,11.0000,0.0000,11.0000,5.0000,5.0000,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,227.0000,227.0000,0.0000,227.0000,2.0000,2.0000,0.0000,2.0000,0.0100,0.0000,0.0100,65.9800,65.9800,0.0000,78.3800,78.3800,0.0000
1990-05,942.0000,942.0000,.0000,942.0000,196.6300,196.6200,0.0100,488.0000,488.0000,0.0000,488.0000,18.0000,18.0000,0.0000,18.0000,19.0000,19.0000,0.0000,19.0000,98.0000,98.0000,0.0000,98.0000,304.0000,304.0000,0.0000,304.0000,15.0000,15.0000,.0000,15.0000,0.0100,0.0000,0.0100,65.9800,65.9800,0.0000,130.6400,130.6400,0.0000
1990-06,1835.0000,1886.0958,9.5602,1818.5834,231.4600,231.4500,0.0100,1020.0000,1019.9999,.0001,1019.9999,27.0000,17.4399,9.5601,10.5835,48.0000,48.0000,0.0000,48.0000,112.0000,121.8800,0.0000,112.0000,604.0000,654.4560,0.0000,603.9999,24.0000,24.3200,0.0000,24.0000,0.0100,0.0000,0.0100,65.9800,65.9800,0.0000,165.4700,165.4700,0.0000
1990-07,731.0000,761.4780,0.0000,731.0000,240.1700,240.1600,0.0100,376.0000,383.0080,0.0000,376.0000,9.0000,9.6260,0.0000,9.0000,26.0000,26.0000,0.0000,26.0000,52.0000,53.1000,0.0000,52.0000,256.0000,277.5840,0.0000,256.0000,12.0000,12.1600,0.0000,12.0000,0.0100,0.0000,0.0100,65.9800,65.9800,0.0000,174.1800,174.1800,0.0000
1990-08,1046.0000,1084.1716,0.0000,1046.0000,214.0400,214.0300,0.0100,562.0000,566.4960,0.0000,562.0000,12.0000,13.0336,0.0000,12.0000,42.0000,42.0000,0.0000,42.0000,34.0000,34.0000,0.0000,34.0000,388.0000,420.4320,0.0000,388.0000,8.0000,8.2100,0.0000,8.0000,0.0100,0.0000,0.0100,65.9800,65.9800,0.0000,148.0500,148.0500,0.0000
1990-09,977.0000,1010.0681,0.0000,977.0000,179.2100,179.2000,0.0100,527.0000,541.7160,0.0000,527.0000,12.0000,12.0000,0.0000,12.0000,33.0000,33.0000,0.0000,33.0000,33.0000,33.0000,0.0000,33.0000,365.0000,383.3521,0.0000,365.0000,7.0000,7.0000,0.0000,7.0000,0.0100,0.0000,0.0100,65.9800,65.9800,0.0000,113.2200,113.2200,0.0000
1990-10,531.0000,528.1440,34.0000,497.0000,126.9500,126.9400,0.0100,278.0000,308.2240,0.0000,278.0000,7.0000,0.0000,7.0000,0.0000,8.0000,8.9200,0.0000,8.0000,27.0000,0.0000,27.0000,0.0000,208.0000,208.0000,0.0000,208.0000,3.0000,3.0000,0.0000,3.0000,0.0100,0.0000,0.0100,65.9800,65.9800,0.0000,60.9600,60.9600,0.0000
1990-11,18.0000,19.0800,0.0000,18.0000,65.9900,65.9800,0.0100,10.0000,11.0800,0.0000,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.0000,8.0000,0.0000,8.0000,0.0000,0.0000,0.0000,0.0000,0.0100,0.0000,0.0100,65.9800,65.9800,0.0000,0.0000,0.0000,0.0000
1990-12,0.0000,0.0000,0.0000,0.0000,65.9900,65.9800,0.0100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0100,0.0000,0.0100,65.9800,65.9800,0.0000,0.0000,0.0000,0.0000
1991-01,0.0000,0.0000,0.0000,0.0000,65.9900,65.9800,0.0100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0100,0.0000,0.0100,65.9800,65.9800,0.0000,0.0000,0.0000,0.0000
1991-02,0.0000,0.0000,0.0000,0.0000,65.9900,65.9800,0.0100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0100,0.0000,0.0100,65.9800,65.9800,0.0000,0.0000,0.0000,0.0000
1991-03,0.0000,0.0000,0.0000,0.0000,65.9900,65.9800,0.0100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0100,0.0000,0.0100,65.9800,65.9800,0.0000,0.0000,0.0000,0.0000
1991-04,509.0000,488.0000,21.0000,488.0000,144.3700,144.3600,0.0100,254.0000,254.0000,0.0000,254.0000,11.0000,0.0000,11.0000,0.0000,5.0000,5.0000,0.0000,5.0000,10.0000,0.0000,10.0000,0.0000,227.0000,227.0000,0.0000,227.0000,2.0000,2.0000,0.0000,2.0000,0.0100,0.0000,0.0100,65.9800,65.9800,0.0000,78.3800,78.3800,0.0000
1991-05,853.0000,853.0000,0.0000,853.0000,196.6300,196.6200,0.0100,456.0000,456.0000,0.0000,456.0000,18.0000,18.0000,0.0000,18.0000,19.0000,19.0000,0.0000,19.0000,70.0000,70.0000,0.0000,70.0000,279.0000,279.0000,0.0000,279.0000,11.0000,11.0000,0.0000,11.0000,0.0100,0.0000,0.0100,65.9800,65.9800,0.0000,130.6400,130.6400,0.0000
1991-06,1059.0000,1093.8360,0.0000,1059.0000,231.4600,231.4500,0.0100,589.0000,589.0000,0.0000,589.0000,16.0000,16.0000,0.0000,16.0000,26.0000,26.0000,0.0000,26.0000,72.0000,78.2800,0.0000,72.0000,339.0000,367.2460,0.0000,339.0000,17.0000,17.3100,0.0000,17.0000,0.0100,0.0000,0.0100,65.9800,65.9800,0.0000,165.4700,165.4700,0.0000
1991-07,1108.0000,1153.2459,0.0000,1108.0000,240.1700,240.1600,0.0100,580.0000,590.6400,0.0000,580.0000,15.0000,15.7100,0.0000,15.0000,42.0000,42.0000,0.0000,42.0000,72.0000,73.4200,0.0000,72.0000,384.0000,416.3760,0.0000,384.0000,15.0000,15.1000,0.0000,15.0000,0.0100,0.0000,0.0100,65.9800,65.9800,0.0000,174.1800,174.1800,0.0000
1991-08,879.0000,885.1940,0.0000,879.0000,214.0400,214.0300,0.0100,470.0000,473.7600,0.0000,470.0000,10.0000,11.1400,0.0000,10.0000,37.0000,37.0000,0.0000,37.0000,38.0000,38.0000,0.0000,38.0000,316.0000,317.2940,0.0000,316.0000,8.0000,8.0000,0.0000,8.0000,0.0100,0.0000,0.0100,65.9800,65.9800,0.0000,148.0500,148.0500,0.0000
1991-09,964.0000,979.8520,.0000,964.0000,179.2100,179.2000,0.0100,523.0000,537.6840,0.0000,523.0000,12.0000,13.1680,0.0000,12.0000,29.0000,29.0000,0.0000,29.0000,32.0000,32.0000,0.0000,32.0000,361.0000,361.0000,.0000,361.0000,7.0000,7.0000,0.0000,7.0000,0.0100,0.0000,0.0100,65.9800,65.9800,0.0000,113.2200,113.2200,0.0000
1991-10,524.0000,554.1880,0.0000,524.0000,126.9500,126.9400,0.0100,270.0000,299.1600,0.0000,270.0000,7.0000,7.5980,0.0000,7.0000,7.0000,7.4300,0.0000,7.0000,27.0000,27.0000,0.0000,27.0000,210.0000,210.0000,0.0000,210.0000,3.0000,3.0000,0.0000,3.0000,0.0100,0.0000,0.0100,65.9800,65.9800,0.0000,60.9600,60.9600,0.0000
1991-11,0.0000,0.0000,0.0000,0.0000,65.9900,65.9800,0.0100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0100,0.0000,0.0100,65.9800,65.9800,0.0000,0.0000,0.0000,0.0000
1991-12,0.0000,0.0000,0.0000,0.0000,65.9900,65.9800,0.0100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0100,0.0000,0.0100,65.9800,65.9800,0.0000,0.0000,0.0000,0.0000
1992-01,0.0000,0.0000,0.0000,0.0000,65.9900,65.9800,0.0100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0100,0.0000,0.0100,65.9800,65.9800,0.0000,0.0000,0.0000,0.0000
1992-02,0.0000,0.0000,0.0000,0.0000,65.9900,65.9800,0.0100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0100,0.0000,0.0100,65.9800,65.9800,0.0000,0.0000,0.0000,0.0000
