Date,38_AGG_IrrigDemand,38_AGG_IrrigSupply,38_AGG_IrrigShortage,38_AGG_IrrigSupDirectFlow,38_AGG_MunDemand,38_AGG_MunSupply,38_AGG_MunShortage,38_ADC033_IrrigDemand,38_ADC034_IrrigDemand,38_ADC035_IrrigDemand,38_ADC036_IrrigDemand,38_ADC037_IrrigDemand,38_ADC038_IrrigDemand,38_ADC039_IrrigDemand,38_ADC040_IrrigDemand,38_ADC033_IrrigSupply,38_ADC034_IrrigSupply,38_ADC035_IrrigSupply,38_ADC036_IrrigSupply,38_ADC037_IrrigSupply,38_ADC038_IrrigSupply,38_ADC039_IrrigSupply,38_ADC040_IrrigSupply,38_ADC033_IrrigShortage,38_ADC034_IrrigShortage,38_ADC035_IrrigShortage,38_ADC036_IrrigShortage,38_ADC037_IrrigShortage,38_ADC038_IrrigShortage,38_ADC039_IrrigShortage,38_ADC040_IrrigShortage,38_ADC033_IrrigSupDirectFlow,38_ADC034_IrrigSupDirectFlow,38_ADC035_IrrigSupDirectFlow,38_ADC036_IrrigSupDirectFlow,38_ADC037_IrrigSupDirectFlow,38_ADC038_IrrigSupDirectFlow,38_ADC039_IrrigSupDirectFlow,38_ADC040_IrrigSupDirectFlow,3800880_D_IrrigDemand,3800880_D_IrrigSupply,3800880_D_IrrigShortage,3800880_D_IrrigSupDirectFlow,3801096_D_IrrigDemand,3801096_D_IrrigSupply,3801096_D_IrrigShortage,3801096_D_IrrigSupDirectFlow,3803713M1_MunDemand,3803713M1_MunSupply,3803713M1_MunShortage,3803713M2_MunDemand,3803713M2_MunSupply,3803713M2_MunShortage
2003-09,10795.0000,10797.6993,0.0000,10795.0000,1130.0001,1130.0001,0.0000,1230.0000,2429.0000,575.0000,888.0000,3548.0000,865.0000,641.0000,83.0000,1230.0000,2429.0000,575.0000,888.0000,3548.0176,865.0000,641.0000,83.1320,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1230.0000,2429.0000,575.0000,888.0000,3548.0000,865.0000,641.0000,83.0000,315.0000,317.5498,0.0000,315.0000,221.0000,221.0000,0.0000,221.0000,150.0000,150.0000,0.0000,980.0001,980.0001,0.0000
2003-10,17186.0007,13166.0565,4019.9646,13166.0155,1130.0000,1130.0000,0.0000,1560.0000,2615.0002,664.0000,1167.0000,6733.0005,1492.0000,1615.0000,204.0000,1560.0000,2615.0000,664.0000,1167.0000,3557.7449,1492.0000,1413.6205,204.0208,0.0000,.0002,0.0000,0.0000,3175.2554,0.0000,201.3795,0.0000,1560.0000,2615.0000,664.0000,1167.0000,3557.7246,1492.0000,1413.6205,204.0000,561.0000,295.1448,265.8552,295.1448,575.0000,197.5256,377.4744,197.5256,150.0000,150.0000,0.0000,980.0000,980.0000,0.0000
2003-11,303.0000,303.0006,0.0000,303.0000,1084.0000,1084.0000,0.0000,0.0000,1.0000,0.0000,106.0000,54.0000,67.0000,33.0000,17.0000,0.0000,1.0000,0.0000,106.0000,54.0002,67.0000,33.0000,17.0004,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,106.0000,54.0000,67.0000,33.0000,17.0000,0.0000,0.0000,0.0000,0.0000,25.0000,25.0000,0.0000,25.0000,150.0000,150.0000,0.0000,934.0000,934.0000,0.0000
2003-12,140.0000,140.0000,0.0000,140.0000,1130.0000,1130.0000,0.0000,0.0000,0.0000,0.0000,31.0000,89.0000,4.0000,3.0000,0.0000,0.0000,0.0000,0.0000,31.0000,89.0000,4.0000,3.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,31.0000,89.0000,4.0000,3.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.0000,13.0000,0.0000,13.0000,150.0000,150.0000,0.0000,980.0000,980.0000,0.0000
2004-01,130.0000,130.0000,0.0000,130.0000,1130.0000,1130.0000,0.0000,0.0000,0.0000,0.0000,31.0000,83.0000,4.0000,0.0000,0.0000,0.0000,0.0000,0.0000,31.0000,83.0000,4.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,31.0000,83.0000,4.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.0000,12.0000,0.0000,12.0000,150.0000,150.0000,0.0000,980.0000,980.0000,0.0000
2004-02,182.0000,182.0000,0.0000,182.0000,1130.0000,1130.0000,0.0000,0.0000,0.0000,0.0000,33.0000,88.0000,4.0000,0.0000,40.0000,0.0000,0.0000,0.0000,33.0000,88.0000,4.0000,0.0000,40.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,33.0000,88.0000,4.0000,0.0000,40.0000,0.0000,0.0000,0.0000,0.0000,17.0000,17.0000,0.0000,17.0000,150.0000,150.0000,0.0000,980.0000,980.0000,0.0000
2004-03,2877.0001,2375.0065,502.0000,2375.0000,1130.0000,1130.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1600.0000,233.0000,80.0000,64.0000,0.0000,0.0000,0.0000,0.0000,1600.0032,233.0000,80.0000,64.0034,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1600.0000,233.0000,80.0000,64.0000,700.0001,198.0000,502.0000,198.0000,200.0000,200.0000,0.0000,200.0000,150.0000,150.0000,0.0000,980.0000,980.0000,0.0000
2004-04,939.0000,946.7129,0.0000,939.0000,1130.0001,1130.0001,0.0000,27.0000,115.0000,73.0000,53.0000,191.0000,67.0000,75.0000,200.0000,27.0000,115.0000,73.0000,53.0000,191.0044,70.2040,79.5000,200.0045,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,27.0000,115.0000,73.0000,53.0000,191.0000,67.0000,75.0000,200.0000,84.0000,84.0000,0.0000,84.0000,54.0000,54.0000,0.0000,54.0000,150.0000,150.0000,0.0000,980.0001,980.0001,0.0000
2004-05,10910.9999,10911.0533,.0001,10910.9996,1180.0000,1180.0000,0.0000,1300.0000,1455.9999,744.0000,1003.0000,2700.0000,1087.0000,1080.0000,479.0000,1300.0000,1456.0000,743.9999,1003.0000,2700.0266,1087.0000,1080.0000,479.0268,0.0000,0.0000,.0001,0.0000,0.0000,0.0000,0.0000,0.0000,1300.0000,1455.9999,743.9999,1003.0000,2699.9998,1087.0000,1080.0000,479.0000,815.0000,815.0000,0.0000,815.0000,247.0000,247.0000,0.0000,247.0000,200.0000,200.0000,0.0000,980.0000,980.0000,0.0000
2004-06,16490.9999,16259.9187,231.1564,16252.7738,1130.0001,1130.0001,0.0000,2239.0000,3219.0000,1279.0000,1980.0000,3445.0000,1404.0000,1219.0000,319.0000,2239.0000,3219.0000,1279.0000,1980.0000,3445.0378,1404.0000,1219.0000,319.0374,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2239.0000,3219.0000,1279.0000,1980.0000,3445.0000,1404.0000,1219.0000,319.0000,955.9999,724.8435,231.1564,717.7738,431.0000,431.0000,0.0000,431.0000,150.0000,150.0000,0.0000,980.0001,980.0001,0.0000
2004-07,17632.0000,17649.4828,0.0000,17632.0000,1130.0000,1130.0000,0.0000,2326.0000,3738.0000,1371.0000,1952.0000,3936.0000,1454.0000,1102.0000,240.0000,2326.0000,3738.0000,1371.0000,1952.0000,3936.0549,1454.0000,1102.0000,249.2521,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2326.0000,3738.0000,1371.0000,1952.0000,3936.0000,1454.0000,1102.0000,240.0000,1010.0001,1018.1758,0.0000,1010.0001,503.0000,503.0000,0.0000,503.0000,150.0000,150.0000,0.0000,980.0000,980.0000,0.0000
2004-08,13104.9997,12774.4501,337.1923,12555.1442,1130.0000,1130.0000,0.0000,1708.0000,2873.0000,836.0000,1339.0000,3207.9998,936.9999,839.0000,168.0000,1708.0000,2872.9998,835.9999,1339.0000,3208.0383,936.9999,839.0000,174.6043,0.0000,.0002,.0001,0.0000,0.0000,0.0000,0.0000,0.0000,1708.0000,2872.9998,835.9999,1339.0000,3207.9998,936.9999,839.0000,168.0000,845.0000,507.8079,337.1921,295.1448,352.0000,352.0000,0.0000,352.0000,150.0000,150.0000,0.0000,980.0000,980.0000,0.0000
2004-09,11512.0000,11179.0451,333.0891,11136.6240,1130.0001,1130.0001,0.0000,1408.0000,2436.0000,664.0000,1081.0000,3229.0000,743.0000,837.0000,109.0000,1408.0000,2436.0000,664.0000,1081.0000,3229.0225,743.0000,837.0000,109.1117,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1408.0000,2436.0000,664.0000,1081.0000,3229.0000,743.0000,837.0000,109.0000,661.0000,327.9109,333.0891,285.6240,344.0000,344.0000,0.0000,344.0000,150.0000,150.0000,0.0000,980.0001,980.0001,0.0000
2004-10,9692.0000,9446.1648,245.8552,9446.1448,1130.0000,1130.0000,0.0000,1020.0001,1714.9999,436.0000,758.0000,3300.0000,733.0000,785.0000,100.0000,1020.0001,1714.9999,436.0000,758.0000,3300.0098,733.0000,785.0000,100.0102,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1020.0001,1714.9999,436.0000,758.0000,3300.0000,733.0000,785.0000,100.0000,541.0000,295.1448,245.8552,295.1448,304.0000,304.0000,0.0000,304.0000,150.0000,150.0000,0.0000,980.0000,980.0000,0.0000
2004-11,148.0000,148.0000,0.0000,148.0000,1084.0000,1084.0000,0.0000,0.0000,1.0000,0.0000,27.0000,105.0000,2.0000,3.0000,0.0000,0.0000,1.0000,0.0000,27.0000,105.0000,2.0000,3.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,27.0000,105.0000,2.0000,3.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.0000,10.0000,0.0000,10.0000,150.0000,150.0000,0.0000,934.0000,934.0000,0.0000
2004-12,192.0000,192.0000,0.0000,192.0000,1130.0000,1130.0000,0.0000,0.0000,0.0000,0.0000,31.0000,141.0000,4.0000,3.0000,0.0000,0.0000,0.0000,0.0000,31.0000,141.0000,4.0000,3.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,31.0000,141.0000,4.0000,3.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.0000,13.0000,0.0000,13.0000,150.0000,150.0000,0.0000,980.0000,980.0000,0.0000
2005-01,172.0000,172.0000,0.0000,172.0000,1130.0000,1130.0000,0.0000,0.0000,0.0000,0.0000,31.0000,125.0000,4.0000,0.0000,0.0000,0.0000,0.0000,0.0000,31.0000,125.0000,4.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,31.0000,125.0000,4.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.0000,12.0000,0.0000,12.0000,150.0000,150.0000,0.0000,980.0000,980.0000,0.0000
2005-02,188.0000,188.0000,0.0000,188.0000,1130.0000,1130.0000,0.0000,0.0000,0.0000,0.0000,33.0000,134.0000,4.0000,0.0000,0.0000,0.0000,0.0000,0.0000,33.0000,134.0000,4.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,33.0000,134.0000,4.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,17.0000,17.0000,0.0000,17.0000,150.0000,150.0000,0.0000,980.0000,980.0000,0.0000
2005-03,157.0000,157.0000,0.0000,157.0000,1130.0000,1130.0000,0.0000,0.0000,0.0000,0.0000,0.0000,126.0000,27.0000,4.0000,0.0000,0.0000,0.0000,0.0000,0.0000,126.0000,27.0000,4.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,126.0000,27.0000,4.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,150.0000,150.0000,0.0000,980.0000,980.0000,0.0000
2005-04,1214.0000,1231.0696,0.0000,1214.0000,1130.0001,1130.0001,0.0000,22.0000,21.0000,4.0000,44.0000,508.0000,147.0000,167.0000,60.0000,22.0000,21.0000,4.0000,44.0000,508.0098,154.2300,176.8200,60.0098,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,22.0000,21.0000,4.0000,44.0000,508.0000,147.0000,167.0000,60.0000,149.0000,149.0000,0.0000,149.0000,92.0000,92.0000,0.0000,92.0000,150.0000,150.0000,0.0000,980.0001,980.0001,0.0000
2005-05,11521.9999,11393.4489,128.6109,11387.2758,1180.0000,1180.0000,0.0000,1226.9999,1542.0000,789.0000,1072.0000,3030.0000,1222.0000,1212.0000,465.0000,1226.9999,1542.0000,788.9999,1072.0000,3030.0300,1222.0000,1212.0000,465.0298,0.0000,0.0000,.0001,0.0000,0.0000,0.0000,0.0000,0.0000,1226.9999,1542.0000,788.9999,1072.0000,3029.9998,1222.0000,1212.0000,465.0000,686.0000,557.3893,128.6108,551.2762,277.0000,277.0000,0.0000,277.0000,200.0000,200.0000,0.0000,980.0000,980.0000,0.0000
2005-06,17259.0001,17259.0757,0.0000,17259.0002,1130.0001,1130.0001,0.0000,2250.0000,3238.0000,1429.0000,1800.0000,3795.0000,1412.0001,1226.0000,319.0000,2250.0000,3238.0000,1429.0000,1800.0001,3795.0381,1412.0001,1226.0000,319.0374,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2250.0000,3238.0000,1429.0000,1800.0001,3795.0000,1412.0001,1226.0000,319.0000,1170.0000,1170.0000,0.0000,1170.0000,620.0000,620.0000,0.0000,620.0000,150.0000,150.0000,0.0000,980.0001,980.0001,0.0000
2005-07,19962.0004,19684.2180,292.9021,19669.0336,1130.0000,1130.0000,0.0000,2537.0000,4046.0000,1486.0000,2157.0002,4607.0000,1703.0000,1292.0000,282.0000,2537.0000,4046.0000,1486.0000,2157.0002,4314.0977,1703.0000,1292.0000,292.7434,0.0000,0.0000,0.0000,0.0000,292.9021,0.0000,0.0000,0.0000,2537.0000,4046.0000,1486.0000,2157.0002,4314.0332,1703.0000,1292.0000,282.0000,1264.0001,1268.3767,0.0000,1264.0001,588.0000,588.0000,0.0000,588.0000,150.0000,150.0000,0.0000,980.0000,980.0000,0.0000
2005-08,15762.9999,15500.5965,270.1130,15207.1779,1130.0000,1130.0000,0.0000,1992.0000,3347.0000,973.0001,1561.0000,4347.0000,1110.9999,996.0000,200.0000,1992.0000,3347.0000,973.0000,1561.0000,4314.0786,1110.9999,996.0000,207.7101,0.0000,0.0000,.0001,0.0000,32.9208,0.0000,0.0000,0.0000,1992.0000,3347.0000,973.0000,1561.0000,4314.0332,1110.9999,996.0000,200.0000,818.0000,580.8079,237.1921,295.1448,418.0000,418.0000,0.0000,418.0000,150.0000,150.0000,0.0000,980.0000,980.0000,0.0000
2005-09,11436.9998,11438.8198,.0003,11436.2761,1130.0001,1130.0001,0.0000,1568.0000,2546.0000,573.0000,966.9999,3820.0000,545.9999,686.0000,80.0000,1568.0000,2545.9998,572.9999,966.9999,3820.0166,545.9999,686.0000,80.0162,0.0000,.0002,.0001,0.0000,0.0000,0.0000,0.0000,0.0000,1568.0000,2545.9998,572.9999,966.9999,3820.0000,545.9999,686.0000,80.0000,307.0000,308.7874,0.0000,306.2766,344.0000,344.0000,0.0000,344.0000,150.0000,150.0000,0.0000,980.0001,980.0001,0.0000
2005-10,9110.0001,9088.1645,21.8552,9088.1450,1130.0000,1130.0000,0.0000,950.0001,1600.0000,409.0000,736.0000,3233.0000,725.0001,769.0000,96.0000,950.0001,1600.0000,409.0000,736.0000,3233.0098,725.0001,769.0000,96.0098,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,950.0001,1600.0000,409.0000,736.0000,3233.0000,725.0001,769.0000,96.0000,317.0000,295.1448,21.8552,295.1448,275.0000,275.0000,0.0000,275.0000,150.0000,150.0000,0.0000,980.0000,980.0000,0.0000
2005-11,988.0000,971.0014,17.0000,971.0000,1084.0000,1084.0000,0.0000,0.0000,70.0000,0.0000,163.0000,205.0000,200.0000,117.0000,33.0000,0.0000,70.0000,0.0000,163.0000,205.0007,200.0000,117.0000,33.0008,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,70.0000,0.0000,163.0000,205.0000,200.0000,117.0000,33.0000,100.0000,83.0000,17.0000,83.0000,100.0000,100.0000,0.0000,100.0000,150.0000,150.0000,0.0000,934.0000,934.0000,0.0000
2005-12,126.0000,126.0000,0.0000,126.0000,1130.0000,1130.0000,0.0000,0.0000,0.0000,0.0000,0.0000,105.0000,19.0000,2.0000,0.0000,0.0000,0.0000,0.0000,0.0000,105.0000,19.0000,2.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,105.0000,19.0000,2.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,150.0000,150.0000,0.0000,980.0000,980.0000,0.0000
2006-01,111.0000,111.0000,0.0000,111.0000,1130.0000,1130.0000,0.0000,0.0000,0.0000,0.0000,0.0000,89.0000,20.0000,2.0000,0.0000,0.0000,0.0000,0.0000,0.0000,89.0000,20.0000,2.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,89.0000,20.0000,2.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,150.0000,150.0000,0.0000,980.0000,980.0000,0.0000
2006-02,123.0000,123.0000,0.0000,123.0000,1130.0000,1130.0000,0.0000,0.0000,0.0000,0.0000,0.0000,104.0000,18.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,104.0000,18.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,104.0000,18.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,150.0000,150.0000,0.0000,980.0000,980.0000,0.0000
2006-03,178.0000,178.0000,0.0000,178.0000,1130.0000,1130.0000,0.0000,0.0000,0.0000,0.0000,0.0000,163.0000,13.0000,2.0000,0.0000,0.0000,0.0000,0.0000,0.0000,163.0000,13.0000,2.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,163.0000,13.0000,2.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,150.0000,150.0000,0.0000,980.0000,980.0000,0.0000
2006-04,1183.0000,1199.0448,0.0000,1183.0000,1130.0001,1130.0001,0.0000,22.0000,64.0000,15.0000,44.0000,461.0000,137.0000,155.0000,56.0000,22.0000,64.0000,15.0000,44.0000,461.0091,143.7267,164.3000,56.0091,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,22.0000,64.0000,15.0000,44.0000,461.0000,137.0000,155.0000,56.0000,144.0000,144.0000,0.0000,144.0000,85.0000,85.0000,0.0000,85.0000,150.0000,150.0000,0.0000,980.0001,980.0001,0.0000
2006-05,12433.0002,11636.8678,796.1922,11502.1447,1180.0000,1180.0000,0.0000,1208.0000,1930.0000,778.0000,1059.0000,3010.0002,1278.0000,1203.9999,465.0000,1208.0000,1930.0001,778.0000,1059.0000,3010.0300,1278.0000,1203.9999,465.0298,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1208.0000,1930.0000,778.0000,1059.0000,3010.0000,1278.0000,1203.9999,465.0000,1226.0001,429.8079,796.1922,295.1448,275.0000,275.0000,0.0000,275.0000,200.0000,200.0000,0.0000,980.0000,980.0000,0.0000
2006-06,21182.0004,19485.7080,1696.3416,19470.7611,1130.0001,1130.0001,0.0000,2633.0000,3758.0000,1493.0000,2136.0002,4509.0000,1840.0001,1600.0000,419.0000,2633.0000,3758.0000,1493.0000,2136.0002,4174.9204,1840.0002,1600.0000,419.0491,0.0000,0.0000,0.0000,0.0000,334.0796,0.0000,0.0000,0.0000,2633.0000,3758.0000,1493.0000,2136.0002,4174.8711,1840.0002,1600.0000,419.0000,2227.0000,864.7380,1362.2620,849.8895,567.0000,567.0000,0.0000,567.0000,150.0000,150.0000,0.0000,980.0001,980.0001,0.0000
2006-07,18123.9992,18133.5508,.0001,18123.9993,1130.0000,1130.0000,0.0000,2220.9998,3545.9998,1369.9999,1887.0000,4003.9998,1477.0000,1118.0000,243.0000,2220.9998,3545.9998,1370.0000,1887.0001,4004.0557,1477.0000,1118.0000,252.4956,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2220.9998,3545.9998,1370.0000,1887.0001,4003.9998,1477.0000,1118.0000,243.0000,1748.0000,1747.9999,.0001,1747.9999,510.0001,510.0001,0.0000,510.0001,150.0000,150.0000,0.0000,980.0000,980.0000,0.0000
2006-08,12965.0003,12819.4814,151.1921,12657.1450,1130.0000,1130.0000,0.0000,1377.0001,2648.0000,1020.0001,1094.0000,3833.0000,797.0000,1152.0000,143.0000,1377.0001,2648.0000,1020.0001,1094.0000,3833.0327,797.0000,1152.0000,148.6405,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1377.0001,2648.0000,1020.0001,1094.0000,3833.0000,797.0000,1152.0000,143.0000,603.0001,451.8079,151.1921,295.1448,298.0000,298.0000,0.0000,298.0000,150.0000,150.0000,0.0000,980.0000,980.0000,0.0000
2006-09,10340.0003,10342.1213,0.0000,10340.0003,1130.0001,1130.0001,0.0000,1242.0000,2236.0000,841.0001,894.0001,3170.0002,553.9999,854.0000,83.0000,1242.0000,2236.0000,841.0001,894.0001,3170.0168,553.9999,854.0000,83.1320,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1242.0000,2236.0000,841.0001,894.0001,3170.0002,553.9999,854.0000,83.0000,247.0000,248.9725,0.0000,247.0000,219.0000,219.0000,0.0000,219.0000,150.0000,150.0000,0.0000,980.0001,980.0001,0.0000
2006-10,4409.0002,4409.0002,0.0000,4409.0002,1130.0000,1130.0000,0.0000,864.0000,677.0001,499.0000,180.0000,1435.0001,172.0000,437.0000,29.0000,864.0000,677.0001,499.0000,180.0000,1435.0001,172.0000,437.0000,29.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,864.0000,677.0001,499.0000,180.0000,1435.0001,172.0000,437.0000,29.0000,24.0000,24.0000,0.0000,24.0000,92.0000,92.0000,0.0000,92.0000,150.0000,150.0000,0.0000,980.0000,980.0000,0.0000
2006-11,300.0000,300.0000,0.0000,300.0000,1084.0000,1084.0000,0.0000,0.0000,0.0000,0.0000,0.0000,238.0000,23.0000,6.0000,5.0000,0.0000,0.0000,0.0000,0.0000,238.0000,23.0000,6.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,238.0000,23.0000,6.0000,5.0000,0.0000,0.0000,0.0000,0.0000,28.0000,28.0000,0.0000,28.0000,150.0000,150.0000,0.0000,934.0000,934.0000,0.0000
2006-12,147.0000,147.0000,0.0000,147.0000,1130.0000,1130.0000,0.0000,0.0000,0.0000,0.0000,0.0000,105.0000,19.0000,2.0000,0.0000,0.0000,0.0000,0.0000,0.0000,105.0000,19.0000,2.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,105.0000,19.0000,2.0000,0.0000,0.0000,0.0000,0.0000,0.0000,21.0000,21.0000,0.0000,21.0000,150.0000,150.0000,0.0000,980.0000,980.0000,0.0000
2007-01,134.0000,134.0000,0.0000,134.0000,1130.0000,1130.0000,0.0000,0.0000,0.0000,0.0000,0.0000,89.0000,20.0000,2.0000,0.0000,0.0000,0.0000,0.0000,0.0000,89.0000,20.0000,2.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,89.0000,20.0000,2.0000,0.0000,0.0000,0.0000,0.0000,0.0000,23.0000,23.0000,0.0000,23.0000,150.0000,150.0000,0.0000,980.0000,980.0000,0.0000
2007-02,140.0000,140.0000,0.0000,140.0000,1130.0000,1130.0000,0.0000,0.0000,0.0000,0.0000,0.0000,104.0000,18.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,104.0000,18.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,104.0000,18.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,17.0000,17.0000,0.0000,17.0000,150.0000,150.0000,0.0000,980.0000,980.0000,0.0000
2007-03,220.0000,220.0000,0.0000,220.0000,1130.0000,1130.0000,0.0000,0.0000,7.0000,0.0000,0.0000,163.0000,14.0000,2.0000,0.0000,0.0000,7.0000,0.0000,0.0000,163.0000,14.0000,2.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.0000,0.0000,0.0000,163.0000,14.0000,2.0000,0.0000,0.0000,0.0000,0.0000,0.0000,34.0000,34.0000,0.0000,34.0000,150.0000,150.0000,0.0000,980.0000,980.0000,0.0000
2007-04,1970.0000,2000.3284,0.0000,1970.0000,1130.0001,1130.0001,0.0000,32.0000,114.0000,12.0000,52.0000,739.0000,252.0000,293.0000,107.0000,32.0000,114.0000,12.0000,52.0000,739.0170,264.5141,310.7800,107.0174,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,32.0000,114.0000,12.0000,52.0000,739.0000,252.0000,293.0000,107.0000,209.0000,209.0000,0.0000,209.0000,160.0000,160.0000,0.0000,160.0000,150.0000,150.0000,0.0000,980.0001,980.0001,0.0000
2007-05,12078.0002,11715.4989,362.5638,11645.6611,1180.0000,1180.0000,0.0000,1273.0000,1605.0000,822.0001,1110.0001,3140.0000,1265.0000,1256.0000,482.0000,1273.0000,1605.0000,822.0000,1110.0001,3140.0315,1265.0000,1256.0000,482.0310,0.0000,0.0000,.0001,0.0000,0.0000,0.0000,0.0000,0.0000,1273.0000,1605.0000,822.0000,1110.0001,3140.0000,1265.0000,1256.0000,482.0000,838.0000,475.4362,362.5638,405.6610,287.0000,287.0000,0.0000,287.0000,200.0000,200.0000,0.0000,980.0000,980.0000,0.0000
2007-06,18134.0005,17694.6217,439.4645,17681.9446,1130.0001,1130.0001,0.0000,2383.0000,3408.0000,1357.0000,1923.0000,3949.0005,1656.0000,1394.0000,365.0000,2383.0000,3408.0000,1357.0000,1923.0000,3949.0435,1656.0001,1394.0000,365.0426,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2383.0000,3408.0000,1357.0000,1923.0000,3949.0005,1656.0001,1394.0000,365.0000,1207.0000,767.5355,439.4645,754.9440,492.0000,492.0000,0.0000,492.0000,150.0000,150.0000,0.0000,980.0001,980.0001,0.0000
