"Date","53_AGG_IrrigDemand","53_AGG_IrrigSupply","53_AGG_IrrigShortage","53_AGG_IrrigSupDirectFlow","53_AGG_MunDemand","53_AGG_MunSupply","53_AGG_MunShortage","5300555_D_IrrigDemand","5300555_D_IrrigSupply","5300555_D_IrrigSupply_1","5300555_D_IrrigShortage","5300555_D_IrrigShortage_1","5300555_D_IrrigSupDirectFlow","5300555_D_IrrigSupDirectFlow_1","53_ADC022_IrrigDemand","53_ADC022_IrrigDemand_1","53_ADC023_IrrigDemand","53_ADC023_IrrigDemand_1","53_ADC024_IrrigDemand","53_ADC024_IrrigDemand_1","53_ADC025_IrrigDemand","53_ADC025_IrrigDemand_1","53_ADC026_IrrigDemand","53_ADC026_IrrigDemand_1","53_ADC028_IrrigDemand","53_ADC028_IrrigDemand_1","53_ADC032_IrrigDemand","53_ADC022_IrrigSupply","53_ADC022_IrrigSupply_1","53_ADC023_IrrigSupply","53_ADC023_IrrigSupply_1","53_ADC024_IrrigSupply","53_ADC024_IrrigSupply_1","53_ADC025_IrrigSupply","53_ADC025_IrrigSupply_1","53_ADC026_IrrigSupply","53_ADC026_IrrigSupply_1","53_ADC028_IrrigSupply","53_ADC028_IrrigSupply_1","53_ADC032_IrrigSupply","53_ADC032_IrrigSupply_1","53_ADC022_IrrigShortage","53_ADC022_IrrigShortage_1","53_ADC023_IrrigShortage","53_ADC023_IrrigShortage_1","53_ADC024_IrrigShortage","53_ADC024_IrrigShortage_1","53_ADC025_IrrigShortage","53_ADC025_IrrigShortage_1","53_ADC026_IrrigShortage","53_ADC026_IrrigShortage_1","53_ADC028_IrrigShortage","53_ADC028_IrrigShortage_1","53_ADC032_IrrigShortage","53_ADC032_IrrigShortage_1","53_ADC022_IrrigSupDirectFlow","53_ADC022_IrrigSupDirectFlow_1","53_ADC023_IrrigSupDirectFlow","53_ADC023_IrrigSupDirectFlow_1","53_ADC024_IrrigSupDirectFlow","53_ADC024_IrrigSupDirectFlow_1","53_ADC025_IrrigSupDirectFlow","53_ADC025_IrrigSupDirectFlow_1","53_ADC026_IrrigSupDirectFlow","53_ADC026_IrrigSupDirectFlow_1","53_ADC028_IrrigSupDirectFlow","53_ADC028_IrrigSupDirectFlow_1","53_ADC032_IrrigSupDirectFlow","53_ADC032_IrrigSupDirectFlow_1","5300767_D_IrrigDemand","5300767_D_IrrigDemand_1","5300767_D_IrrigSupply","5300767_D_IrrigSupply_1","5300767_D_IrrigShortage","5300767_D_IrrigShortage_1","5300767_D_IrrigSupDirectFlow","5300767_D_IrrigSupDirectFlow_1"
"1984-10",5147.9998,6748.0044,0,6747.9998,NA,NA,NA,156,156,156,0,0,156,156,54,54,51,51,124,124,27,27,83,83,547.9999,547.9999,644,54,54,51,51,124,124,27,27,83,83,548.0011,548.0011,644,644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,54,51,51,124,124,27,27,83,83,547.9999,547.9999,644,644,0,0,0,0,0,0,0,0
"1984-11",6,12,0,12,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0
"1984-12",6,12,0,12,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0
"1985-01",6,12,0,12,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0
"1985-02",4,8,0,8,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
"1985-03",6,12,0,12,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0
"1985-04",3085.9999,14798.5046,0,3711.9999,NA,NA,NA,0,0,0,0,0,0,0,53,53,70,70,52,52,95,95,200,200,145,145,313,55.8553,55.8553,74.2,74.2,54.0677,54.0677,95,95,200,200,145.0032,145.0032,5838,313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,53,70,70,52,52,95,95,200,200,145,145,313,313,0,0,0,0,0,0,0,0
"1985-05",33232.0005,42545.3779,9e-04,41743.9998,NA,NA,NA,1040.0001,1040.0001,1040.0001,0,0,1040.0001,1040.0001,582,582,768,768,578.0001,578.0001,707,707,1187,1187,1858,1858,3416,611.3299,611.3299,814.28,814.28,602.6994,602.6994,707,707,1187,1187,1858.0353,1858.0353,3415.9998,3415.9998,0,0,0,0,0,0,0,0,0,0,0,0,2e-04,2e-04,582,582,768,768,578.0001,578.0001,707,707,1187,1187,1858,1858,3415.9998,3415.9998,400,400,400,400,0,0,400,400
"1985-06",63050.0007,80749.2324,1906.988,79194.5529,NA,NA,NA,1981,1981,1981,0,0,1981,1981,961.0001,961.0001,1392,1392,1421,1421,1039,1039,1968,1968,3501,3501,7822,622.2111,622.2111,1254.6577,1254.6577,1420.3843,1420.3843,1039,1039,1968,1968,3501.0549,3501.0549,7822,7822,338.789,338.789,137.3423,137.3423,0.6157,0.6157,0,0,0,0,0,0,0,0,425.0525,425.0525,1207.9514,1207.9514,1420.3843,1420.3843,1039,1039,1968,1968,3501,3501,7822,7822,579.0001,579.0001,579.0001,579.0001,0,0,579.0001,579.0001
"1985-07",58817.9983,73851.5443,2488.6103,73233.4937,NA,NA,NA,1961.0001,1961.0001,1961.0001,0,0,1961.0001,1961.0001,839.9999,839.9999,1246.9999,1246.9999,1451,1451,944.0001,944.0001,2002.9999,2002.9999,3193,3193,6799.9995,245.954,245.954,1246.9999,1246.9999,1451,1451,944.0001,944.0001,2002.9999,2002.9999,3193.0393,3193.0393,6799.9995,6799.9995,594.046,594.046,0,0,0,0,0,0,0,0,0,0,0,0,245.954,245.954,1246.9999,1246.9999,1451,1451,944.0001,944.0001,2002.9999,2002.9999,3193,3193,6799.9995,6799.9995,646,646,617.8933,617.8933,28.1066,28.1066,617.8933,617.8933
"1985-08",32198.0006,43935.2341,3932.8979,43109.3088,NA,NA,NA,1920,1920,1920,0,0,1920,1920,510.0001,510.0001,673,673,950.0001,950.0001,453,453,1079,1079,2108,0,3807,245.954,245.954,605.9324,605.9324,606.8915,606.8915,453,453,1079,1079,2108.033,2108.033,3806.9998,3806.9998,264.046,264.046,67.0676,67.0676,343.1085,343.1085,0,0,0,0,0,0,2e-04,2e-04,245.954,245.954,438.9836,438.9836,606.8915,606.8915,453,453,1079,1079,2108,2108,3806.9998,3806.9998,467,467,157.9978,157.9978,309.0022,309.0022,157.9978,157.9978
"1985-09",20499.9999,26043.1784,1152.0113,25771.0059,NA,NA,NA,975,975,975,0,0,975,975,339,339,388,388,514,514,206,206,414,414,1325,1325,2367,238.02,238.02,390.7794,390.7794,514,514,206,206,414,414,1325.0181,1325.0181,2367,2367,100.98,100.98,0,0,0,0,0,0,0,0,0,0,0,0,238.02,238.02,342.9986,342.9986,514,514,206,206,414,414,1325,1325,2367,2367,268,268,80.9772,80.9772,187.0228,187.0228,80.9772,80.9772
"1985-10",8662.0001,10996.9335,811.5306,10906.3522,NA,NA,NA,609,609,609,0,0,609,609,42,42,55,55,130,130,60,60,81,81,738,738,956,42.8135,42.8135,58.3,58.3,130,130,60,60,81,81,738.0025,738.0025,956,956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,42,55,55,130,130,60,60,81,81,738,738,956,956,277,277,74.1174,74.1174,202.8826,202.8826,74.1174,74.1174
"1985-11",6,12,0,12,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0
"1985-12",6,12,0,12,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0
"1986-01",1364,12,0,12,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,679,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0
"1986-02",6,12,0,12,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0
"1986-03",8,16,0,16,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0
"1986-04",9339.9998,11447.9998,1980,11404.9998,NA,NA,NA,0,0,0,0,0,0,0,16,16,131,131,74,74,0,0,553.9999,553.9999,396,0,1648,16,16,131,131,74,74,0,0,553.9999,553.9999,396,396,1648,1648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,16,131,131,74,74,0,0,553.9999,553.9999,396,396,1648,1648,538,538,43,43,495,495,43,43
"1986-05",42908.0005,55711.8059,0,54709.0007,NA,NA,NA,1040.0001,1040.0001,1040.0001,0,0,1040.0001,1040.0001,692,692,915.0001,915.0001,844,844,841,841,1407,1407,2209,2209,5208,714.0096,714.0096,969.9,969.9,844,844,841,841,1407,1407,2209.0417,2209.0417,5208,5208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,692,692,915.0001,915.0001,844,844,841,841,1407,1407,2209,2209,5208,5208,695,695,695,695,0,0,695,695
"1986-06",59368.0005,75414.3948,1860.4691,73897.0574,NA,NA,NA,2269,2269,2269,0,0,2142.1799,2142.1799,928,928,1226.9999,1226.9999,1333,1333,1027,1027,2027,2027,3213.0002,3213.0002,6555,462.8828,462.8828,1291.6576,1291.6576,1333,1333,1027,1027,2027,2027,3213.0583,3213.0583,6555,6555,465.1173,465.1173,0,0,0,0,0,0,0,0,0,0,0,0,462.8828,462.8828,1207.9514,1207.9514,1333,1333,1027,1027,2027,2027,3213.0002,3213.0002,6555,6555,675,675,675,675,0,0,675,675
"1986-07",58435.9985,74495.4153,1356.7548,74039.0962,NA,NA,NA,1988.0001,1988.0001,1988.0001,0,0,1988.0001,1988.0001,1000.9999,1000.9999,1339,1339,1346,1346,810,810,1979.9999,1979.9999,3339,3339,6719.9995,752.5948,752.5948,1248.2166,1248.2166,1346,1346,810,810,1979.9999,1979.9999,3339.043,3339.043,6719.9995,6719.9995,248.4052,248.4052,90.7835,90.7835,0,0,0,0,0,0,0,0,0,0,748.558,748.558,1248.2166,1248.2166,1346,1346,810,810,1979.9999,1979.9999,3339,3339,6719.9995,6719.9995,440,440,440,440,0,0,440,440
"1986-08",44662,52484.9966,6795.0862,52126.5484,NA,NA,NA,1363,1363,1363,0,0,1363,1363,716,716,1058,1058,1095,1095,544,544,1706,1706,2392,2392,5646,262.093,262.093,440.0087,440.0087,616.8854,616.8854,544,544,1706,1706,2392.0208,2392.0208,5645.9995,5645.9995,453.9071,453.9071,617.9912,617.9912,478.1146,478.1146,0,0,0,0,0,0,5e-04,5e-04,245.954,245.954,404.3669,404.3669,616.8854,616.8854,544,544,1706,1706,2392,2392,5645.9995,5645.9995,0,300,151.2418,151.2418,148.7582,148.7582,151.2418,151.2418
"1986-09",29226.0011,34223.43,3092.6442,33517.2214,NA,NA,NA,878,878,878,0,0,878,878,295,295,549,549,730,730,472,472,1348,1348,1615.0001,1615.0001,3167.0002,224.3644,224.3644,147.3252,147.3252,587.3143,587.3143,472,472,1348,1348,1615.0183,1615.0183,3167.0002,3167.0002,70.6356,70.6356,401.6747,401.6747,142.6857,142.6857,0,0,0,0,0,0,0,0,224.3644,224.3644,0,0,587.3143,587.3143,472,472,1348,1348,1615.0001,1615.0001,3167.0002,3167.0002,275,275,116.8349,116.8349,158.1651,158.1651,116.8349,116.8349
"1986-10",7368.0001,10824.0081,0,10769.0003,NA,NA,NA,405,405,405,0,0,405,405,50,50,164,164,224,224,368,368,212,212,551,551,31,50,50,164,164,224,224,368,368,212,212,551.002,551.002,677.0001,677.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,50,164,164,224,224,368,368,212,212,551,551,677.0001,677.0001,55,55,55,55,0,0,55,55
"1986-11",2031.9999,120,0,120,NA,NA,NA,0,0,0,0,0,0,0,0,985.9999,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,30,0,0,0,0,0,0,0,0
"1986-12",62,124,0,124,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,31,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,31,0,0,0,0,0,0,0,0
"1987-01",62,124,0,124,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,31,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,31,0,0,0,0,0,0,0,0
"1987-02",56,112,0,112,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,28,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,28,0,0,0,0,0,0,0,0
"1987-03",62,124,0,124,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,31,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,31,0,0,0,0,0,0,0,0
"1987-04",6082.1935,5004.8027,0,5860,NA,NA,NA,0,0,0,0,0,0,0,87,87,115,115,87,87,155,155,325,325,239,807.0967,457,91.2407,91.2407,121.9,121.9,90.5548,90.5548,155,155,325,325,239.0052,239.0052,0,457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,87,115,115,87,87,155,155,325,325,239,239,457,457,0,0,0,0,0,0,0,0
"1987-05",32794.0004,41922.5204,9e-04,41204.9997,NA,NA,NA,1000.0001,1000.0001,1000.0001,0,0,1000.0001,1000.0001,577,577,762,762,572.9999,572.9999,703,703,1180,1180,1842.0001,1842.0001,3389,594.5884,594.5884,807.52,807.52,597.4869,597.4869,703,703,1180,1180,1842.0349,1842.0349,3388.9998,3388.9998,0,0,0,0,0,0,0,0,0,0,0,0,2e-04,2e-04,577,577,762,762,572.9999,572.9999,703,703,1180,1180,1842.0001,1842.0001,3388.9998,3388.9998,367,367,367,367,0,0,367,367
"1987-06",58357.9988,72614.2042,1754.5616,71914.4366,NA,NA,NA,1812.9999,1812.9999,1812.9999,0,0,1812.9999,1812.9999,833,833,1102,1102,1244,1244,840,840,2168.9998,2168.9998,3755,3755,6170,394.3595,394.3595,1113.1401,1113.1401,1244,1244,840,840,2168.9998,2168.9998,3755.0518,3755.0518,6170,6170,438.6404,438.6404,0,0,0,0,0,0,0,0,0,0,0,0,394.3595,394.3595,1102,1102,1244,1244,840,840,2168.9998,2168.9998,3755,3755,6170,6170,655,655,655,655,0,0,655,655
"1987-07",44027.9996,49346.482,7142.1887,48894.7143,NA,NA,NA,1873.9999,1873.9999,1873.9999,0,0,1873.9999,1873.9999,762.9999,762.9999,1008,1008,1341,1341,472,472,1159,1159,2520,2520,4328,245.954,245.954,844.9691,844.9691,740.6027,740.6027,486.12,486.12,1159,1159,2520.0479,2520.0479,4328,4328,517.046,517.046,163.0308,163.0308,600.3973,600.3973,0,0,0,0,0,0,0,0,245.954,245.954,844.9691,844.9691,676.3103,676.3103,472,472,1159,1159,2520,2520,4328,4328,643,643,137.927,137.927,505.0731,505.0731,137.927,137.927
"1987-08",23984.0002,28194.8112,6432.0217,28074.9763,NA,NA,NA,1510,1510,1510,0,0,1510,1510,438,438,580,580,819,819,258,258,695,695,0,1394,2386,126.1011,126.1011,0,0,606.8915,606.8915,273.68,273.68,695,695,1394.0282,1394.0282,2386,2386,311.899,311.899,580,580,212.1085,212.1085,0,0,0,0,0,0,0,0,126.1011,126.1011,0,0,606.8915,606.8915,258,258,695,695,1394,1394,2386,2386,561,561,57.002,57.002,503.998,503.998,57.002,57.002
"1987-09",21008.1292,23553.326,6171.2688,22804.5049,NA,NA,NA,1673,1673,1673,0,0,1576.8826,1576.8826,463,463,612,612,502,502,272,272,600,600,980.0001,980.0001,653.2258,0,0,0,0,463.6367,463.6367,288.12,288.12,600,600,980.0287,980.0287,1838,1838,463,463,612,612,38.3632,38.3632,0,0,0,0,0,0,0,0,0,0,0,0,434.2436,434.2436,272,272,600,600,980.0001,980.0001,1838,1838,844.8387,475,45.546,45.546,429.454,429.454,0,0
"1987-10",7456,8967.4527,655.792,8804.0001,NA,NA,NA,467,467,467,0,0,467,467,122,122,162,162,149,149,75,75,231,231,320,320,743,124.3038,124.3038,162,162,149,149,77.5,77.5,231,231,320.0074,320.0074,675,675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,122,162,162,149,149,75,75,231,231,320,320,675,675,200,200,36.052,36.052,163.948,163.948,0,0
"1987-11",0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1987-12",0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1988-01",0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1988-02",5.6,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8,0,0,0,0,0,0,0
"1988-03",0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1988-04",7722,9109.5916,100,9075,NA,NA,NA,100,100,100,0,0,100,100,120,120,158,158,118,118,361,361,450,450,329,329,629,122.2355,122.2355,158,158,123.1552,123.1552,361,361,450,450,329.0072,329.0072,629,629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,120,158,158,118,118,361,361,450,450,329,329,629,629,30,30,5,5,25,25,5,5
"1988-05",46045.9993,58748.1399,0.0019,58314.9973,NA,NA,NA,1173,1173,1173,0,0,1173,1173,727.9999,727.9999,1187,1187,1105,1105,894,894,1218.9999,1218.9999,2770,2770,5178,727.9999,727.9999,1187,1187,1105,1105,894,894,1218.9999,1218.9999,2770.0356,2770.0356,5177.9995,5177.9995,0,0,0,0,0,0,0,0,0,0,0,0,5e-04,5e-04,727.9999,727.9999,1187,1187,1105,1105,894,894,1218.9999,1218.9999,2770,2770,5177.9995,5177.9995,433,433,433,433,0,0,433,433
"1988-06",54277.2901,69620.7996,2582.0692,66818.6042,NA,NA,NA,2494,2494,2494,0,0,2142.1799,2142.1799,947,10.6452,1249.9999,1249.9999,1314,1314,954.0001,954.0001,1744,1744,3121,3121,5421,301.4832,301.4832,1305.6577,1305.6577,1314,1314,954.0001,954.0001,1744.0001,1744.0001,3121.0593,3121.0593,5420.9995,5420.9995,645.5168,645.5168,0,0,0,0,0,0,0,0,0,0,5e-04,5e-04,238.02,238.02,1207.9514,1207.9514,1314,1314,954.0001,954.0001,1744.0001,1744.0001,3121,3121,5420.9995,5420.9995,750,750,750,750,0,0,750,750
"1988-07",48705.9998,57922.5862,4753.3118,56847.0424,NA,NA,NA,2358,2358,2358,0,0,2213.5859,2213.5859,873,873,1155,1155,1535,1535,547,547,1336,1336,2661.0002,2661.0002,4460.9995,245.954,245.954,1224.2999,1224.2999,1467.7303,1467.7303,560.62,560.62,1336,1336,2661.0552,2661.0552,4460.999,4460.999,627.046,627.046,0,0,67.2696,67.2696,0,0,0,0,0,0,5e-04,5e-04,245.954,245.954,1155,1155,1467.7303,1467.7303,547,547,1336,1336,2661.0002,2661.0002,4460.999,4460.999,659.9999,659.9999,165.9881,165.9881,494.0119,494.0119,165.9881,165.9881
"1988-08",23482.0012,31303.6503,2857.9821,31132.4744,NA,NA,NA,330,1640,1640,0,0,1640,1640,430,430,568,568,803.0001,803.0001,253,253,695,695,1377.0001,1377.0001,2359.0002,245.954,245.954,371.9009,371.9009,803.0001,803.0001,268.38,268.38,695,695,1377.0278,1377.0278,2359.0002,2359.0002,184.046,184.046,196.0991,196.0991,0,0,0,0,0,0,0,0,0,0,245.954,245.954,360.927,360.927,803.0001,803.0001,253,253,695,695,1377.0001,1377.0001,2359.0002,2359.0002,400,400,65.6496,65.6496,334.3504,334.3504,65.6496,65.6496
"1988-09",12616,16602.9903,1260.679,16305.9928,NA,NA,NA,0,747,747,0,0,747,747,280,280,370,370,628,628,165,165,364,364,592,592,1110,232,232,238.4982,238.4982,628,628,174.9,174.9,364,364,592.0173,592.0173,1110,1110,48,48,131.5018,131.5018,0,0,0,0,0,0,0,0,0,0,232,232,238.4982,238.4982,628,628,165,165,364,364,592,592,1110,1110,200,200,64.3321,64.3321,135.668,135.668,0,0
"1988-10",13390.0001,15738.9778,1593.5509,15514.2452,NA,NA,NA,983.0001,983.0001,983.0001,0,0,983.0001,983.0001,178,178,235,235,646,646,111,111,331,331,465,465,980,179.0614,179.0614,186.5612,186.5612,646,646,114.06,114.06,331,331,465.0107,465.0107,980,980,0,0,48.4388,48.4388,0,0,0,0,0,0,0,0,0,0,176,176,186.5612,186.5612,646,646,111,111,331,331,465,465,980,980,400,400,50.051,50.051,349.949,349.949,0,0
"1988-11",596,1313.6824,0,596,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,149,149,0,0,0,0,0,0,0,0,0,0,0,149,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149,149,0,0,0,0,0,0,0,0,358.8412,0,0,0,0,0
"1988-12",2220.8,616,0,616,NA,NA,NA,356,0,0,0,0,0,0,0,0,0,0,0,0,154,154,0,0,0,0,0,0,0,0,0,0,0,154,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154,154,0,0,0,0,0,0,0,446.4,0,0,0,0,0,0
"1989-01",616,616,0,616,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,154,154,0,0,0,0,0,0,0,0,0,0,0,154,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1989-02",5767.7328,556,0,556,NA,NA,NA,0,0,0,0,0,0,0,410.6667,0,0,0,0,0,139,139,0,0,2195.1997,0,0,0,0,0,0,0,0,139,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1989-03",660,616,0,616,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,154,154,0,0,0,0,0,0,0,0,0,0,0,154,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154,154,0,0,0,0,0,0,0,22,0,0,0,0,0,0
"1989-04",12109.9999,11939.3754,0,11931.9998,NA,NA,NA,80,80,80,0,0,80,80,97,97,128,128,334,334,950,950,363,363,909.6774,266,765,98.8381,98.8381,128,128,334,334,950,950,363,363,266.0058,266.0058,765,765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,97,128,128,334,334,950,950,363,363,266,266,765,765,0,290.3226,0,0,0,0,0,0
"1989-05",51746.0002,59263.8937,3278.2598,59808.7405,NA,NA,NA,1360,1360,1360,0,0,1360,1360,628,628,1083,1083,1488,1488,1507,1507,1833,1833,2881,2340,5124,245.954,245.954,1083,1083,1050.4811,1050.4811,1507,1507,1833,1833,2340.0383,2340.0383,5124,5124,382.046,382.046,0,0,437.5189,437.5189,0,0,0,0,0,0,0,0,245.954,245.954,1083,1083,1050.4811,1050.4811,1507,1507,1833,1833,2340,2340,5124,5124,545.0001,545.0001,0,545.0001,0,0,545.0001,545.0001
"1989-06",57338.0002,68133.5041,5114.7228,67218.278,NA,NA,NA,2025,2025,2025,0,0,2025,2025,908,908,1200,1200,1889,1889,1046,1046,1783,1783,2976,2976,5786,238.02,238.02,1271.9999,1271.9999,1280.2998,1280.2998,1046,1046,1783.0001,1783.0001,2976.0566,2976.0566,5785.9995,5785.9995,669.98,669.98,0,0,608.7003,608.7003,0,0,0,0,0,0,5e-04,5e-04,238.02,238.02,1200,1200,1280.2998,1280.2998,1046,1046,1783.0001,1783.0001,2976,2976,5785.9995,5785.9995,627.0001,627.0001,627.0001,627.0001,0,0,627.0001,627.0001
"1989-07",45782.001,54252.3907,4223.0966,54062.6335,NA,NA,NA,2174,2174,2174,0,0,2174,2174,812,812,1073,1073,1426,1426,639,639,1245,1245,2472,2472,4143.0005,245.954,245.954,1087.8201,1087.8201,1426,1426,639,639,1245,1245,2472.0513,2472.0513,4143.0005,4143.0005,566.046,566.046,0,0,0,0,0,0,0,0,0,0,0,0,245.954,245.954,1073,1073,1426,1426,639,639,1245,1245,2472,2472,4143.0005,4143.0005,620,620,130.2719,130.2719,489.7281,489.7281,130.2719,130.2719
