Date,45_AGG_IrrigDemand,45_AGG_IrrigSupply,45_AGG_IrrigShortage,45_AGG_IrrigSupDirectFlow,45_AGG_MunDemand,45_AGG_MunSupply,45_AGG_MunShortage,45_ADC042_IrrigDemand,45_ADC043_IrrigDemand,45_ADC044_IrrigDemand,45_ADC046_IrrigDemand,45_ADC047_IrrigDemand,45_ADC048_IrrigDemand,45_ADC042_IrrigSupply,45_ADC043_IrrigSupply,45_ADC044_IrrigSupply,45_ADC046_IrrigSupply,45_ADC047_IrrigSupply,45_ADC048_IrrigSupply,45_ADC042_IrrigShortage,45_ADC043_IrrigShortage,45_ADC044_IrrigShortage,45_ADC046_IrrigShortage,45_ADC047_IrrigShortage,45_ADC048_IrrigShortage,45_ADC042_IrrigSupDirectFlow,45_ADC043_IrrigSupDirectFlow,45_ADC044_IrrigSupDirectFlow,45_ADC046_IrrigSupDirectFlow,45_ADC047_IrrigSupDirectFlow,45_ADC048_IrrigSupDirectFlow,4500576_D_IrrigDemand,4500576_D_IrrigSupply,4500576_D_IrrigShortage,4500576_D_IrrigSupDirectFlow,4500632_D_IrrigDemand,4500632_D_IrrigSupply,4500632_D_IrrigShortage,4500632_D_IrrigSupDirectFlow,4500693_D_IrrigDemand,4500693_D_IrrigSupply,4500693_D_IrrigShortage,4500693_D_IrrigSupDirectFlow
1985-10,3503.9999,3453.0005,51.0000,3452.9999,,,,1442.0000,254.0000,247.0000,231.0000,468.0000,274.0000,1442.0000,254.0000,247.0000,231.0005,468.0000,274.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1442.0000,254.0000,247.0000,231.0000,468.0000,274.0000,43.0000,43.0000,0.0000,43.0000,51.0000,0.0000,51.0000,0.0000,494.0000,494.0001,0.0000,494.0000
1985-11,684.0000,633.0000,51.0000,633.0000,,,,110.0000,0.0000,228.0000,49.0000,178.0000,2.0000,110.0000,0.0000,228.0000,49.0000,178.0000,2.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,110.0000,0.0000,228.0000,49.0000,178.0000,2.0000,0.0000,0.0000,0.0000,0.0000,51.0000,0.0000,51.0000,0.0000,66.0000,66.0000,0.0000,66.0000
1985-12,508.0000,456.0000,52.0000,456.0000,,,,45.0000,0.0000,236.0000,87.0000,86.0000,2.0000,45.0000,0.0000,236.0000,87.0000,86.0000,2.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,45.0000,0.0000,236.0000,87.0000,86.0000,2.0000,0.0000,0.0000,0.0000,0.0000,52.0000,0.0000,52.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1986-01,458.0000,406.0000,52.0000,406.0000,,,,0.0000,0.0000,236.0000,83.0000,85.0000,2.0000,0.0000,0.0000,236.0000,83.0000,85.0000,2.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,236.0000,83.0000,85.0000,2.0000,0.0000,0.0000,0.0000,0.0000,52.0000,0.0000,52.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1986-02,408.0000,361.0000,47.0000,361.0000,,,,0.0000,0.0000,213.0000,69.0000,69.0000,10.0000,0.0000,0.0000,213.0000,69.0000,69.0000,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,213.0000,69.0000,69.0000,10.0000,0.0000,0.0000,0.0000,0.0000,47.0000,0.0000,47.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1986-03,2266.0000,2033.4766,233.0000,2033.0000,,,,128.0000,164.0000,421.0000,273.0000,367.0000,256.0000,128.0000,164.0000,421.0000,273.0051,367.0000,256.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,128.0000,164.0000,421.0000,273.0000,367.0000,256.0000,390.0000,390.4701,0.0000,390.0000,233.0000,0.0000,233.0000,0.0000,34.0000,34.0015,0.0000,34.0000
1986-04,3009.0000,3011.3332,0.0000,3009.0000,,,,156.0000,317.0000,262.0000,616.0000,192.0000,735.0000,156.0000,317.0000,262.0000,616.0071,192.0000,735.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,156.0000,317.0000,262.0000,616.0000,192.0000,735.0000,528.0000,528.6344,0.0000,528.0000,131.0000,131.0000,0.0000,131.0000,72.0000,73.6917,0.0000,72.0000
1986-05,17803.9996,17514.9159,289.1606,17514.8389,,,,1864.0000,1977.0001,911.0000,1390.0000,1960.0000,4472.9995,1864.0000,1977.0001,911.0000,1390.0248,1959.9999,4472.9995,0.0000,0.0000,0.0000,0.0000,.0001,0.0000,1864.0000,1977.0001,911.0000,1390.0000,1959.9999,4472.9995,3541.0000,3541.0239,0.0000,3541.0000,960.0000,670.8395,289.1605,670.8395,727.9999,728.0282,0.0000,727.9999
1986-06,22395.0009,21666.7032,728.4563,21526.0007,,,,3285.0000,2372.0002,1547.0001,1320.0000,2671.0000,4628.0005,3285.0000,2372.0002,1547.0001,1320.0507,2670.9998,4628.0005,0.0000,0.0000,0.0000,0.0000,.0002,0.0000,3285.0000,2372.0002,1547.0001,1320.0000,2670.9998,4628.0005,4817.0000,4817.0498,0.0000,4817.0000,869.0000,140.5440,728.4561,0.0000,886.0001,886.0582,0.0000,886.0001
1986-07,14321.0002,13865.5313,472.7255,12729.0937,,,,2714.0002,1130.9999,1351.0000,726.0000,1067.9999,2816.0000,2714.0002,1130.9999,1351.0000,726.0460,1067.9999,2816.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2714.0002,1130.9999,1351.0000,726.0000,1067.9999,2816.0000,3498.0002,3050.2515,447.7485,1931.0707,315.0000,290.0230,24.9770,290.0230,702.0000,719.2109,0.0000,702.0000
1986-08,10513.9999,7790.5230,2819.9184,7300.0229,,,,2379.0000,755.0000,1164.0000,380.0000,597.0000,1354.9999,2379.0000,800.3000,1164.0000,396.5892,616.8954,1354.9999,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2379.0000,755.0000,1164.0000,380.0000,597.0000,1354.9999,3017.0000,394.0585,2622.9414,0.0000,272.0000,75.0230,196.9770,75.0230,595.0000,609.6570,0.0000,595.0000
1986-09,5311.0000,4672.2951,638.7261,4643.3016,,,,1380.0000,407.0000,819.0000,275.0000,490.0000,870.0000,1380.0000,407.0000,819.0000,275.0090,490.0000,870.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1380.0000,407.0000,819.0000,275.0000,490.0000,870.0000,705.0000,66.2739,638.7261,37.3016,63.0000,63.0000,0.0000,63.0000,302.0000,302.0122,0.0000,302.0000
1986-10,2976.0001,2976.5824,0.0000,2976.0001,,,,636.0000,151.0000,466.0000,183.0000,549.0001,353.0000,636.0000,151.0000,466.0000,183.0061,549.0001,353.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,636.0000,151.0000,466.0000,183.0000,549.0001,353.0000,475.0000,475.5725,0.0000,475.0000,52.0000,52.0000,0.0000,52.0000,111.0000,111.0038,0.0000,111.0000
1986-11,815.0000,815.0000,0.0000,815.0000,,,,87.0000,0.0000,248.0000,72.0000,131.0000,0.0000,87.0000,0.0000,248.0000,72.0000,131.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,87.0000,0.0000,248.0000,72.0000,131.0000,0.0000,164.0000,164.0000,0.0000,164.0000,48.0000,48.0000,0.0000,48.0000,65.0000,65.0000,0.0000,65.0000
1986-12,509.0000,509.0000,0.0000,509.0000,,,,40.0000,0.0000,234.0000,45.0000,61.0000,0.0000,40.0000,0.0000,234.0000,45.0000,61.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,40.0000,0.0000,234.0000,45.0000,61.0000,0.0000,60.0000,60.0000,0.0000,60.0000,49.0000,49.0000,0.0000,49.0000,20.0000,20.0000,0.0000,20.0000
1987-01,355.0000,355.0000,0.0000,355.0000,,,,5.0000,0.0000,234.0000,13.0000,54.0000,0.0000,5.0000,0.0000,234.0000,13.0000,54.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.0000,0.0000,234.0000,13.0000,54.0000,0.0000,0.0000,0.0000,0.0000,0.0000,49.0000,49.0000,0.0000,49.0000,0.0000,0.0000,0.0000,0.0000
1987-02,313.0000,313.0000,0.0000,313.0000,,,,4.0000,0.0000,212.0000,10.0000,43.0000,0.0000,4.0000,0.0000,212.0000,10.0000,43.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.0000,0.0000,212.0000,10.0000,43.0000,0.0000,0.0000,0.0000,0.0000,0.0000,44.0000,44.0000,0.0000,44.0000,0.0000,0.0000,0.0000,0.0000
1987-03,444.0000,444.0000,0.0000,444.0000,,,,5.0000,0.0000,235.0000,89.0000,65.0000,1.0000,5.0000,0.0000,235.0000,89.0000,65.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.0000,0.0000,235.0000,89.0000,65.0000,1.0000,0.0000,0.0000,0.0000,0.0000,49.0000,49.0000,0.0000,49.0000,0.0000,0.0000,0.0000,0.0000
1987-04,5111.0000,5209.1718,0.0000,5111.0000,,,,354.0000,621.0000,403.0000,400.0000,348.0000,1515.0000,354.0000,621.0000,419.6698,400.0157,348.0000,1515.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,354.0000,621.0000,403.0000,400.0000,348.0000,1515.0000,1192.0000,1262.6185,0.0000,1192.0000,108.0000,114.6800,0.0000,108.0000,170.0000,174.1877,0.0000,170.0000
1987-05,19948.0005,19483.5763,464.5095,19480.0235,,,,2287.0000,2246.0000,1441.0000,1073.0000,1627.0000,5138.0000,2287.0000,2246.0000,1441.0000,1073.0272,1627.0000,5138.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2287.0000,2246.0000,1441.0000,1073.0000,1627.0000,5138.0000,4624.0005,4624.0269,0.0000,4624.0005,656.0000,191.4906,464.5095,188.0230,856.0000,856.0317,0.0000,856.0000
1987-06,18362.0002,17944.1400,418.0076,17690.1443,,,,3031.0000,1984.0000,1283.0000,1287.0000,1512.0000,3109.0002,3031.0000,1984.0000,1283.0000,1287.0475,1512.0000,3109.0002,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3031.0000,1984.0000,1283.0000,1287.0000,1512.0000,3109.0002,4797.0000,4797.0459,0.0000,4664.1440,539.0000,120.9924,418.0076,0.0000,820.0000,820.0539,0.0000,820.0000
1987-07,11558.0000,9475.2295,2246.0201,7720.9999,,,,2208.0000,882.0000,1185.0000,478.0000,698.0000,1567.0000,2208.0000,934.7198,1233.6144,499.0127,721.5036,1567.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2208.0000,881.9999,1185.0000,478.0000,698.0000,1567.0000,3520.0000,1590.9797,1929.0201,0.0000,317.0000,0.0000,317.0000,0.0000,703.0000,720.3992,0.0000,703.0000
1987-08,9304.9998,6211.5140,3215.8547,6055.6539,,,,1754.9999,746.9999,1003.0000,378.0000,588.0000,1000.9999,1754.9999,791.6200,1044.2845,394.6471,607.8173,1000.9999,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1754.9999,746.9999,1003.0000,378.0000,588.0000,1000.9999,2980.0000,0.0000,2980.0000,0.0000,268.0000,85.0000,183.0000,85.0000,585.0000,532.1453,52.8547,498.6541
1987-09,7304.0000,4923.3265,2457.3569,4824.5512,,,,1496.0000,558.0000,750.0000,280.0000,487.0000,883.0000,1496.0000,591.6800,780.7686,292.2236,487.0112,883.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1496.0000,558.0000,750.0000,280.0000,487.0000,883.0000,2227.0000,0.0000,2227.0000,0.0000,200.0000,0.0000,200.0000,0.0000,423.0000,392.6431,30.3569,370.5512
1987-10,4423.9999,3434.1328,1021.9871,3384.0523,,,,1354.9999,233.0000,313.0000,117.0000,423.0000,663.0000,1354.9999,247.1800,325.9776,121.9625,423.0000,663.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1354.9999,233.0000,313.0000,117.0000,423.0000,663.0000,925.0001,17.9496,907.0505,0.0000,83.0000,0.0000,83.0000,0.0000,312.0000,280.0633,31.9367,280.0525
1987-11,796.0000,669.6071,126.3929,644.6512,,,,120.0000,27.0000,284.0000,0.0000,45.0000,0.0000,120.0000,27.0000,284.0000,0.0000,45.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,120.0000,27.0000,284.0000,0.0000,45.0000,0.0000,113.0000,34.6071,78.3929,9.6512,48.0000,0.0000,48.0000,0.0000,159.0000,159.0000,0.0000,159.0000
1987-12,470.0000,421.0000,49.0000,421.0000,,,,45.0000,17.0000,236.0000,0.0000,41.0000,0.0000,45.0000,17.0000,236.0000,0.0000,41.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,45.0000,17.0000,236.0000,0.0000,41.0000,0.0000,34.0000,34.0000,0.0000,34.0000,49.0000,0.0000,49.0000,0.0000,48.0000,48.0000,0.0000,48.0000
1988-01,336.0000,287.0000,49.0000,287.0000,,,,15.0000,0.0000,235.0000,0.0000,37.0000,0.0000,15.0000,0.0000,235.0000,0.0000,37.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,15.0000,0.0000,235.0000,0.0000,37.0000,0.0000,0.0000,0.0000,0.0000,0.0000,49.0000,0.0000,49.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1988-02,333.0000,287.0000,46.0000,287.0000,,,,14.0000,0.0000,220.0000,10.0000,43.0000,0.0000,14.0000,0.0000,220.0000,10.0000,43.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,14.0000,0.0000,220.0000,10.0000,43.0000,0.0000,0.0000,0.0000,0.0000,0.0000,46.0000,0.0000,46.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1988-03,373.0000,324.0000,49.0000,324.0000,,,,19.0000,0.0000,245.0000,0.0000,44.0000,16.0000,19.0000,0.0000,245.0000,0.0000,44.0000,16.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,19.0000,0.0000,245.0000,0.0000,44.0000,16.0000,0.0000,0.0000,0.0000,0.0000,49.0000,0.0000,49.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1988-04,4196.9999,4122.2168,83.0000,4113.9999,,,,366.0000,486.0000,380.0000,225.0000,270.0000,1233.0000,366.0000,486.0000,380.0000,225.0122,270.0000,1233.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,366.0000,486.0000,380.0000,225.0000,270.0000,1233.0000,1023.9999,1029.0022,0.0000,1023.9999,83.0000,0.0000,83.0000,0.0000,130.0000,133.2024,0.0000,130.0000
1988-05,17059.0002,16494.0921,565.0000,16494.0002,,,,2072.0000,2415.0000,1152.0000,824.0000,1245.0000,3585.9998,2072.0000,2415.0000,1152.0000,824.0292,1245.0000,3585.9998,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2072.0000,2415.0000,1152.0000,824.0000,1245.0000,3585.9998,4331.0005,4331.0293,0.0000,4331.0005,565.0000,0.0000,565.0000,0.0000,869.0000,869.0338,0.0000,869.0000
1988-06,17072.0001,16140.5441,931.5057,15753.5807,,,,2571.0000,2068.0000,1337.0000,916.0000,1577.0000,3192.0000,2571.0000,2068.0000,1337.0000,916.0496,1577.0000,3192.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2571.0000,2068.0000,1337.0000,916.0000,1577.0000,3192.0000,3973.0000,3626.7314,346.2687,3239.8740,579.0001,0.0000,579.0001,0.0000,859.0000,852.7631,6.2369,852.7067
1988-07,12922.0003,9491.5332,3599.2258,8319.0575,,,,2126.0000,1017.9999,1368.0000,553.0000,807.0000,1807.0001,2126.0000,1079.2800,1424.2587,577.2868,833.9331,1807.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2126.0000,1017.9999,1368.0000,553.0000,807.0000,1807.0001,4068.0002,931.3504,3136.6499,0.0000,365.0000,0.0000,365.0000,0.0000,810.0000,712.4241,97.5759,640.0574
1988-08,10731.0002,6859.0066,4017.0618,6517.6935,,,,1850.0001,884.9999,1190.0000,450.0000,698.0000,1113.0001,1850.0001,938.1000,1238.8195,469.6451,721.5036,1113.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1850.0001,884.9999,1190.0000,450.0000,698.0000,1113.0001,3535.0000,0.0000,3535.0000,0.0000,318.0000,0.0000,318.0000,0.0000,692.0000,527.9382,164.0618,331.6933
1988-09,4777.9999,3642.7218,1172.3601,3600.9999,,,,1526.9999,270.0000,363.0000,137.0000,352.0000,702.0000,1526.9999,286.2000,378.0288,142.8356,352.0000,702.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1526.9999,270.0000,363.0000,137.0000,352.0000,702.0000,1080.0000,4.6399,1075.3601,0.0000,97.0000,0.0000,97.0000,0.0000,250.0000,250.0176,0.0000,250.0000
1988-10,7272.0002,5336.1703,1984.9922,5248.4656,,,,2300.0000,362.0000,487.0000,182.0000,658.0000,1075.0001,2300.0000,383.5200,506.8422,189.8001,658.0000,1075.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2300.0000,362.0000,487.0000,182.0000,658.0000,1075.0001,1447.0001,7.9813,1439.0188,0.0000,130.0000,0.0000,130.0000,0.0000,630.9999,215.0266,415.9734,184.4655
1988-11,769.0000,769.0003,0.0000,769.0000,,,,100.0000,25.0000,227.0000,0.0000,100.0000,50.0000,100.0000,25.0000,227.0000,0.0000,100.0000,50.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,25.0000,227.0000,0.0000,100.0000,50.0000,67.0000,67.0001,0.0000,67.0000,0.0000,0.0000,0.0000,0.0000,200.0000,200.0003,0.0000,200.0000
1988-12,259.0000,259.0000,0.0000,259.0000,,,,12.0000,0.0000,234.0000,0.0000,13.0000,0.0000,12.0000,0.0000,234.0000,0.0000,13.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.0000,0.0000,234.0000,0.0000,13.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1989-01,255.0000,255.0000,0.0000,255.0000,,,,12.0000,0.0000,234.0000,0.0000,9.0000,0.0000,12.0000,0.0000,234.0000,0.0000,9.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.0000,0.0000,234.0000,0.0000,9.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1989-02,235.0000,235.0000,0.0000,235.0000,,,,11.0000,0.0000,212.0000,0.0000,12.0000,0.0000,11.0000,0.0000,212.0000,0.0000,12.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,11.0000,0.0000,212.0000,0.0000,12.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1989-03,1663.0000,1501.9366,178.0000,1485.0000,,,,93.0000,122.0000,305.0000,200.0000,267.0000,188.0000,93.0000,122.0000,305.0000,200.0037,267.0000,188.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,93.0000,122.0000,305.0000,200.0000,267.0000,188.0000,285.0000,301.9318,0.0000,285.0000,178.0000,0.0000,178.0000,0.0000,25.0000,25.0011,0.0000,25.0000
1989-04,5528.0001,5463.9117,103.0000,5425.0001,,,,428.0000,717.0001,481.0000,344.0000,405.0000,1416.0000,428.0000,717.0001,494.8474,344.0186,405.0000,1416.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,428.0000,717.0001,481.0000,344.0000,405.0000,1416.0000,1382.0000,1401.3799,0.0000,1382.0000,125.0000,22.0000,103.0000,22.0000,230.0000,235.6657,0.0000,230.0000
1989-05,19485.0000,18840.1055,645.0000,18840.0000,,,,2367.0000,2769.0000,1274.0000,957.0000,1425.0000,4100.0000,2367.0000,2769.0000,1274.0000,957.0340,1425.0000,4100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2367.0000,2769.0000,1274.0000,957.0000,1425.0000,4100.0000,4955.0000,4955.0332,0.0000,4955.0000,645.0000,0.0000,645.0000,0.0000,993.0000,993.0383,0.0000,993.0000
1989-06,16365.9998,15274.4516,1091.6494,14432.3851,,,,2463.0000,1988.0001,1287.0000,872.0000,1515.0000,3062.0000,2463.0000,1988.0001,1287.0000,872.0472,1515.0000,3062.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2463.0000,1988.0001,1287.0000,872.0000,1515.0000,3062.0000,3820.9998,3037.3606,783.6393,2195.3950,542.0000,233.9900,308.0100,233.9900,815.9999,816.0536,0.0000,815.9999
1989-07,10597.0001,7697.9054,3032.5454,7000.3219,,,,1993.0000,812.0000,1090.0001,425.0000,643.0000,1444.0000,1993.0000,860.5199,1134.7170,443.5537,664.6604,1444.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1993.0000,812.0000,1090.0001,425.0000,643.0000,1444.0000,3240.0000,533.5494,2706.4504,0.0000,292.0000,0.0000,292.0000,0.0000,658.0000,623.9050,34.0950,593.3218
1989-08,10254.0000,6608.9081,3782.5903,6318.4701,,,,1839.0000,839.9999,1128.0000,423.0000,662.0000,1055.0001,1839.0000,890.4000,1174.4130,441.6116,684.0737,1055.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1839.0000,839.9999,1128.0000,423.0000,662.0000,1055.0001,3350.0000,0.0000,3350.0000,0.0000,302.0000,0.0000,302.0000,0.0000,655.0000,524.4097,130.5903,371.4701
1989-09,6954.0000,4693.3823,2331.6475,4538.4483,,,,1546.0000,518.0000,697.0000,262.0000,454.0000,823.0000,1546.0000,549.2800,725.4573,273.2926,454.0000,823.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1546.0000,518.0000,697.0000,262.0000,454.0000,823.0000,2070.0000,0.0000,2070.0000,0.0000,187.0000,0.0000,187.0000,0.0000,397.0000,322.3524,74.6475,238.4483
1989-10,3702.0001,2923.8198,801.3340,2893.7047,,,,1393.0000,172.0000,232.0000,87.0000,308.0000,500.0001,1393.0000,182.1200,241.3809,90.6528,308.0000,500.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1393.0000,172.0000,232.0000,87.0000,308.0000,500.0001,683.0000,6.9522,676.0479,0.0000,62.0000,0.0000,62.0000,0.0000,265.0000,201.7139,63.2861,201.7046
1989-11,471.0000,340.9664,130.0336,329.0000,,,,65.0000,79.0000,40.0000,47.0000,52.0000,0.0000,65.0000,79.0000,40.0000,47.0000,52.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,65.0000,79.0000,40.0000,47.0000,52.0000,0.0000,93.0000,11.9664,81.0336,0.0000,49.0000,0.0000,49.0000,0.0000,46.0000,46.0000,0.0000,46.0000
1989-12,220.0000,169.0000,51.0000,169.0000,,,,15.0000,30.0000,38.0000,34.0000,25.0000,0.0000,15.0000,30.0000,38.0000,34.0000,25.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,15.0000,30.0000,38.0000,34.0000,25.0000,0.0000,0.0000,0.0000,0.0000,0.0000,51.0000,0.0000,51.0000,0.0000,27.0000,27.0000,0.0000,27.0000
1990-01,147.0000,96.0000,51.0000,96.0000,,,,12.0000,0.0000,32.0000,31.0000,21.0000,0.0000,12.0000,0.0000,32.0000,31.0000,21.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.0000,0.0000,32.0000,31.0000,21.0000,0.0000,0.0000,0.0000,0.0000,0.0000,51.0000,0.0000,51.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1990-02,132.0000,86.0000,46.0000,86.0000,,,,11.0000,1.0000,29.0000,28.0000,17.0000,0.0000,11.0000,1.0000,29.0000,28.0000,17.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,11.0000,1.0000,29.0000,28.0000,17.0000,0.0000,0.0000,0.0000,0.0000,0.0000,46.0000,0.0000,46.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1990-03,1843.0000,1422.2367,420.7685,1370.7734,,,,103.0000,133.0000,342.0000,218.0000,300.0000,213.0000,103.0000,133.0000,342.0000,218.0041,300.0000,213.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,103.0000,133.0000,342.0000,218.0000,300.0000,213.0000,317.0000,85.2315,231.7685,33.7733,189.0000,0.0000,189.0000,0.0000,28.0000,28.0012,0.0000,28.0000
1990-04,4223.0001,3706.9507,530.9014,3548.1258,,,,328.0000,552.0000,358.0000,263.0000,310.0000,954.0001,328.0000,552.0000,372.8238,263.0142,310.0000,954.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,328.0000,552.0000,358.0000,263.0000,310.0000,954.0001,1058.0000,622.0986,435.9014,478.1257,95.0000,0.0000,95.0000,0.0000,305.0000,305.0141,0.0000,305.0000
1990-05,16164.9994,14737.8621,1427.1976,14478.7970,,,,2012.9999,2284.9998,1050.0000,790.0000,1175.0000,3399.9998,2012.9999,2284.9998,1050.0000,790.0281,1175.0000,3399.9998,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2012.9999,2284.9998,1050.0000,790.0000,1175.0000,3399.9998,4093.0000,3200.8025,892.1976,2941.7976,535.0000,0.0000,535.0000,0.0000,824.0000,824.0321,0.0000,824.0000
1990-06,17332.9998,15856.8242,1476.2257,15192.5846,,,,2613.0000,2104.0000,1360.0001,922.0000,1603.9999,3246.0000,2613.0000,2104.0000,1360.0001,922.0499,1603.9999,3246.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2613.0000,2104.0000,1360.0001,922.0000,1603.9999,3246.0000,4041.9998,3044.0205,997.9794,2379.8879,573.0000,110.9900,462.0100,110.9900,869.0000,852.7637,16.2363,852.7067
1990-07,11727.0002,7767.1041,4112.1195,7452.7663,,,,1935.0000,925.0001,1243.0000,485.0000,732.0000,1644.0001,1935.0000,980.4999,1294.1307,506.1730,756.4196,1644.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1935.0000,925.0000,1243.0000,485.0000,732.0000,1644.0001,3693.0000,34.9768,3658.0234,0.0000,332.0000,0.0000,332.0000,0.0000,738.0000,615.9039,122.0961,488.7662
1990-08,10899.0000,6759.5960,4287.1811,6470.3456,,,,1823.0000,907.0000,1217.0000,457.0000,715.0000,1137.0000,1823.0000,961.2199,1266.7902,476.8055,738.9616,1137.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1823.0000,906.9999,1217.0000,457.0000,715.0000,1137.0000,3615.0000,0.0000,3615.0000,0.0000,325.0000,0.0000,325.0000,0.0000,703.0000,355.8189,347.1811,214.3457
1990-09,8310.0000,5335.4588,3061.4850,5248.5149,,,,1704.0000,635.0001,852.0000,318.0000,553.9999,1007.0000,1704.0000,673.0999,886.8162,332.0277,553.9999,1007.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1704.0000,635.0000,852.0000,318.0000,553.9999,1007.0000,2530.0000,0.0000,2530.0000,0.0000,228.0000,0.0000,228.0000,0.0000,482.0000,178.5150,303.4850,178.5150
1990-10,2710.0000,2146.7664,582.0175,2120.0000,,,,947.0000,137.0000,183.0000,68.0000,242.0000,381.0000,947.0000,145.0200,190.6444,71.1138,242.0000,381.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,947.0000,137.0000,183.0000,68.0000,242.0000,381.0000,542.0000,7.9826,534.0175,0.0000,48.0000,0.0000,48.0000,0.0000,162.0000,162.0056,0.0000,162.0000
