"Date","80_AGG_IrrigDemand","80_AGG_IrrigSupply","80_AGG_IrrigShortage","80_AGG_IrrigSupDirectFlow","80_AGG_MunDemand","80_AGG_MunSupply","80_AGG_MunShortage","8000774_D_IrrigDemand","8000774_D_IrrigSupply","8000774_D_IrrigSupply_1","8000774_D_IrrigShortage","8000774_D_IrrigShortage_1","8000774_D_IrrigSupDirectFlow","8000774_D_IrrigSupDirectFlow_1","8000732_D_IrrigDemand","8000732_D_IrrigSupply","8000732_D_IrrigSupply_1","8000732_D_IrrigShortage","8000732_D_IrrigShortage_1","8000732_D_IrrigSupDirectFlow","8000732_D_IrrigSupDirectFlow_1","8000812_IrrigDemand","8000812_IrrigDemand_1","8000812_IrrigSupply","8000812_IrrigSupply_1","8000812_IrrigShortage","8000812_IrrigShortage_1","8000812_IrrigSupDirectFlow","8000812_IrrigSupDirectFlow_1","8000799_D_IrrigDemand","8000799_D_IrrigSupply","8000799_D_IrrigSupply_1","8000799_D_IrrigShortage","8000799_D_IrrigShortage_1","8000799_D_IrrigSupDirectFlow","8000799_D_IrrigSupDirectFlow_1","8000662_D_IrrigDemand","8000662_D_IrrigDemand_1","8000662_D_IrrigSupply","8000662_D_IrrigSupply_1","8000662_D_IrrigShortage","8000662_D_IrrigShortage_1","8000662_D_IrrigSupDirectFlow","8000662_D_IrrigSupDirectFlow_1","8000794_IrrigDemand","8000794_IrrigDemand_1","8000794_IrrigSupply","8000794_IrrigSupply_1","8000794_IrrigShortage","8000794_IrrigShortage_1","8000794_IrrigSupDirectFlow","8000794_IrrigSupDirectFlow_1","8000651_IrrigDemand","8000651_IrrigDemand_1","8000651_IrrigSupply","8000651_IrrigSupply_1","8000651_IrrigShortage","8000651_IrrigShortage_1","8000651_IrrigSupDirectFlow","8000651_IrrigSupDirectFlow_1","8000657_D_IrrigDemand","8000657_D_IrrigDemand_1","8000657_D_IrrigSupply","8000657_D_IrrigSupply_1","8000657_D_IrrigShortage","8000657_D_IrrigShortage_1","8000657_D_IrrigSupDirectFlow","8000657_D_IrrigSupDirectFlow_1","8000673_D_IrrigDemand","8000673_D_IrrigDemand_1","8000673_D_IrrigSupply","8000673_D_IrrigSupply_1","8000673_D_IrrigShortage","8000673_D_IrrigShortage_1","8000673_D_IrrigSupDirectFlow","8000673_D_IrrigSupDirectFlow_1","8000784_IrrigDemand","8000784_IrrigDemand_1","8000784_IrrigSupply","8000784_IrrigSupply_1","8000784_IrrigShortage","8000784_IrrigShortage_1","8000784_IrrigSupDirectFlow","8000784_IrrigSupDirectFlow_1","8000713_IrrigDemand","8000713_IrrigDemand_1","8000713_IrrigSupply","8000713_IrrigSupply_1","8000713_IrrigShortage","8000713_IrrigShortage_1","8000713_IrrigSupDirectFlow","8000713_IrrigSupDirectFlow_1","8000829_D_IrrigDemand","8000829_D_IrrigDemand_1","8000829_D_IrrigSupply","8000829_D_IrrigSupply_1","8000829_D_IrrigShortage","8000829_D_IrrigShortage_1","8000829_D_IrrigSupDirectFlow","8000829_D_IrrigSupDirectFlow_1","8000759_IrrigDemand","8000759_IrrigDemand_1","8000759_IrrigSupply","8000759_IrrigSupply_1","8000759_IrrigShortage","8000759_IrrigShortage_1","8000759_IrrigSupDirectFlow","8000759_IrrigSupDirectFlow_1","8000792_IrrigDemand","8000792_IrrigDemand_1","8000792_IrrigSupply","8000792_IrrigSupply_1","8000792_IrrigShortage","8000792_IrrigShortage_1","8000792_IrrigSupDirectFlow","8000792_IrrigSupDirectFlow_1","8000667_IrrigDemand","8000667_IrrigDemand_1","8000667_IrrigSupply","8000667_IrrigSupply_1","8000667_IrrigShortage","8000667_IrrigShortage_1","8000667_IrrigSupDirectFlow","8000667_IrrigSupDirectFlow_1","8000831_D_IrrigDemand","8000831_D_IrrigDemand_1","8000831_D_IrrigSupply","8000831_D_IrrigSupply_1","8000831_D_IrrigShortage","8000831_D_IrrigShortage_1","8000831_D_IrrigSupDirectFlow","8000831_D_IrrigSupDirectFlow_1","8000650_IrrigDemand","8000650_IrrigDemand_1","8000650_IrrigSupply","8000650_IrrigSupply_1","8000650_IrrigShortage","8000650_IrrigShortage_1","8000650_IrrigSupDirectFlow","8000650_IrrigSupDirectFlow_1","80_ADP001_IrrigDemand","80_ADP001_IrrigDemand_1","80_ADP001_IrrigSupply","80_ADP001_IrrigSupply_1","80_ADP001_IrrigShortage","80_ADP001_IrrigShortage_1","80_ADP001_IrrigSupDirectFlow","80_ADP001_IrrigSupDirectFlow_1","8000760_IrrigDemand","8000760_IrrigDemand_1","8000760_IrrigSupply","8000760_IrrigSupply_1","8000760_IrrigShortage","8000760_IrrigSupDirectFlow","8000760_IrrigSupDirectFlow_1","8000761_IrrigDemand","8000761_IrrigDemand_1","8000761_IrrigSupply","8000761_IrrigSupply_1","8000761_IrrigShortage","8000761_IrrigShortage_1","8000761_IrrigSupDirectFlow","8000761_IrrigSupDirectFlow_1","8000785_IrrigDemand","8000785_IrrigDemand_1","8000785_IrrigSupply","8000785_IrrigSupply_1","8000785_IrrigShortage","8000785_IrrigShortage_1","8000785_IrrigSupDirectFlow","8000785_IrrigSupDirectFlow_1","80_AMP001_I_MunDemand","80_AMP001_I_MunDemand_1","80_AMP001_I_MunSupply","80_AMP001_I_MunSupply_1","80_AMP001_I_MunShortage","80_AMP001_I_MunShortage_1","80_AMP001_O_MunDemand","80_AMP001_O_MunDemand_1","80_AMP001_O_MunSupply","80_AMP001_O_MunSupply_1","80_AMP001_O_MunShortage","80_AMP001_O_MunShortage_1"
"2002-08",1872,231.3605,1762.6395,0,1005.6001,0,1005.6001,15,0,0,15,15,0,0,32,7.3987,7.3987,24.6013,24.6013,0,0,9,9,0,0,9,9,0,0,13,0,0,13,13,0,0,51,51,18.5786,18.5786,32.4214,32.4214,0,0,18,18,0,0,18,18,0,0,2,2,0,0,2,2,0,0,37,37,15.1675,15.1675,21.8325,21.8325,0,0,41,41,0,0,41,41,0,0,35,35,0,0,35,35,0,0,10,10,0,0,10,10,0,0,59,59,0,0,59,59,0,0,18,18,5.9806,5.9806,12.0194,12.0194,0,0,32,32,0,0,32,32,0,0,17,17,5.7542,5.7542,11.2458,11.2458,0,0,33,33,0,0,33,33,0,0,6,6,0,0,6,6,0,0,53,53,4.9605,4.9605,48.0395,48.0395,0,0,9,9,0,0,9,0,0,0,10,0,0,10,10,0,0,3,3,0,0,3,3,0,0,75.16,75.16,0,0,75.16,75.16,176.24,176.24,0,0,176.24,176.24
"2002-09",620,32.4387,629.5613,32.4387,434.4071,570.18,0,5,0,0,5,5,0,0,0,0,0,6,6,0,0,0,3,0,0,3,3,0,0,4,0,0,4,4,0,0,16,16,0,0,16,16,0,0,6,6,0,0,6,6,0,0,0,0,0,0,0,0,0,0,11,11,0,0,11,11,0,0,15,15,0,0,15,15,0,0,14,14,0,0,14,14,0,0,4,4,0,0,4,4,0,0,17,17,0,0,17,17,0,0,6,6,0,0,6,6,0,0,8,8,0,0,8,8,0,0,5,5,5,5,0,0,5,5,14,14,0,0,14,14,0,0,2,2,0,0,2,2,0,0,21,21,3.1097,3.1097,17.8903,17.8903,3.1097,3.1097,3,3,0,0,3,0,0,5,5,0,0,5,5,0,0,2,2,0,0,2,2,0,0,75.16,7.2735,75.16,75.16,0,0,0,134.77,134.77,0,0,0
"2002-10",84,88,0,88,590.9201,590.9201,0,2,2,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,0,0,2,2,7,7,7,7,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,0,0,2,2,2,2,2,2,0,0,2,2,0,0,0,0,0,0,0,0,3,3,3,3,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.16,75.16,75.16,75.16,0,0,72.57,72.57,72.57,72.57,0,0
"2002-11",15.4839,0,0,0,300.64,300.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.7419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.16,75.16,75.16,75.16,0,0,0,0,0,0,0,0
"2002-12",0,0,0,0,582.6241,300.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.16,75.16,75.16,75.16,0,0,140.992,0,0,0,0,0
"2003-01",0,0,0,0,165.352,300.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.16,7.516,75.16,75.16,0,0,0,0,0,0,0,0
"2003-02",0,0,0,0,300.64,431.7342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.16,75.16,75.16,75.16,0,0,0,0,65.5471,0,0,0
"2003-03",0,0,0,0,300.64,300.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.16,75.16,75.16,75.16,0,0,0,0,0,0,0,0
"2003-04",402.8387,276,0,276,673.84,673.84,0,6,6,6,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,14,14,14,0,0,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,0,0,3,3,11,11,11,11,0,0,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,0,0,4,4,77.4193,8,8,8,0,0,8,8,0,0,0,0,0,0,0,0,19,19,19,19,0,0,19,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.16,75.16,75.16,75.16,0,0,93.3,93.3,93.3,93.3,0,0
"2003-05",4770.0001,5222.3297,241.6704,5222.3297,922.68,922.68,0,37,37,37,0,0,37,37,150,150,150,0,0,150,150,30,30,30,30,0,0,30,30,80,80,80,0,0,80,80,129,129,129,129,0,0,129,129,39,39,17.8317,17.8317,21.1683,21.1683,17.8317,17.8317,6,6,6,6,0,0,6,6,96,96,96,96,0,0,96,96,114,114,114,114,0,0,114,114,120,120,120,120,0,0,120,120,15,15,15,15,0,0,15,15,110,110,110,110,0,0,110,110,59,59,59,59,0,0,59,59,62,62,22.7507,22.7507,39.2493,39.2493,22.7507,22.7507,46,46,46,46,0,0,46,46,80,0,80,80,0,0,80,80,10,10,10,10,0,0,10,10,106,106,106,106,0,0,106,106,36,36,36,36,0,36,36,30,30,30,30,0,0,30,30,11,11,11,11,0,0,11,11,75.16,75.16,75.16,75.16,0,0,155.51,155.51,155.51,155.51,0,0
"2003-06",4370,4481.0932,174.9068,4645.0932,1088.52,1088.52,0,53,53,53,0,0,53,53,120,120,120,0,0,120,120,32,32,32,32,0,0,32,32,47,47,47,0,0,47,47,120,120,120,120,0,0,120,120,33,33,17.2564,17.2564,15.7436,15.7436,17.2564,17.2564,0,5,5,5,0,0,5,5,66,66,66,66,0,0,66,66,133,133,133,133,0,0,133,133,96,96,96,96,0,0,96,96,18,18,18,18,0,0,18,18,82,82,0,82,0,0,82,82,39,39,39,39,0,0,39,39,50,50,22.0168,22.0168,27.9831,27.9831,22.0168,22.0168,50,50,50,50,0,0,50,50,73,73,73,73,0,0,73,73,14,14,14,14,0,0,14,14,119,119,119,119,0,0,119,119,20,20,20,20,0,20,20,24,24,24,24,0,0,24,24,11,11,11,11,0,0,11,11,75.16,75.16,75.16,75.16,0,0,196.97,196.97,196.97,196.97,0,0
"2003-07",4918,4624.0418,743.9582,4636.8603,1130,1130,0,38,0,38,0,0,38,38,92,142,142,0,0,142,142,26,26,15.292,15.292,10.708,10.708,14.6327,14.6327,33,33,33,0,0,33,33,172,172,172,172,0,0,172,172,47,47,17.8317,17.8317,29.1683,29.1683,17.8317,17.8317,6,6,6,6,0,0,6,6,103,103,103,103,0,0,103,103,88,88,88,88,0,0,88,88,100,100,100,100,0,0,100,100,21,21,21,21,0,0,21,21,109,109,15.136,15.136,93.864,93.864,0,0,70,70,70,70,0,0,70,70,75,75,22.7507,22.7507,52.2493,52.2493,22.7507,22.7507,69,69,69,69,0,0,69,69,64,64,64,64,0,0,64,64,10,10,10,10,0,0,10,10,124,124,124,124,0,0,124,124,21,21,21,21,0,21,21,29,29,29,29,0,0,29,29,14,14,14,14,0,0,14,14,75.16,75.16,75.16,75.16,0,0,207.34,207.34,207.34,207.34,0,0
"2003-08",902,846.776,108,820,1005.6001,1005.6001,0,7,7.304,7.304,0,0,7,7,17,17,17,0,0,17,17,6,6,6,6,0,0,6,6,3,3.29,3.29,0,0,3,3,23,23,23,23,0,0,23,23,8,8,8,8,0,0,8,8,0,2,2,2,0,0,2,2,14,14,14.188,14.188,0,0,14,14,0,20,20.84,20.84,0,0,10,20,17,17,17,17,0,0,17,17,4,4,4,4,0,0,4,4,27,27,0,0,27,27,0,0,9,9,9,9,0,0,9,9,13,13,13,13,0,0,13,13,8,8,8,8,0,0,8,8,16,16,16.072,16.072,0,0,16,16,2,2,2,2,0,0,2,2,32,32,32,32,0,0,32,32,3,3,3,3,0,3,3,30,4,4,4,0,0,4,4,2,2,2,2,0,0,2,2,75.16,75.16,75.16,75.16,0,0,176.24,176.24,176.24,176.24,0,0
"2003-09",1572,1556.7716,97.1964,1546.0371,839.72,839.72,0,11,11.192,11.192,0,0,11,11,18,18,18,0,0,18,18,7,7,6.1186,6.1186,0.8814,0.8814,4.927,4.927,9,9,9,0,0,9,9,48,48,48,48,0,0,48,48,15,15,15,15,0,0,15,15,2,2,2,2,0,0,2,2,29,29,29,29,0,0,29,29,34,34,35.028,35.028,0,0,34,34,25,25,25,25,0,0,25,25,9,9,9,9,0,0,9,9,46,46,25.5655,25.5655,20.4345,20.4345,25.5655,25.5655,19,19,19,19,0,0,19,19,25,25,22.0168,22.0168,2.9831,2.9831,22.0168,22.0168,14,14,14.272,14.272,0,0,14,14,32,32,32,32,0,0,32,32,4,4,4,4,0,0,4,4,44,44,44,44,0,0,44,44,8,8,8,8,0,8,8,9,9,9,9,0,0,9,9,4,4,4,4,0,0,4,4,75.16,75.16,75.16,75.16,0,0,134.77,134.77,134.77,134.77,0,0
"2003-10",760,833.88,0,808,590.9201,590.9201,0,7,7.304,7.304,0,0,7,7,7,7.01,7.01,0,0,7,7,0,3,3.29,3.29,0,0,3,3,5,5.15,5.15,0,0,5,5,20,20,21.08,21.08,0,0,20,20,7,7,7.262,7.262,0,0,7,7,0,0,0,0,0,0,0,0,15,15,15.63,15.63,0,0,15,15,28,28,29.376,29.376,0,0,28,28,10,10,10.42,10.42,0,0,10,10,3,3,3.344,3.344,0,0,3,3,25,25,25,25,0,0,25,25,5,5,5.21,5.21,0,0,5,5,12,12,12,12,0,0,12,12,8,8,8.584,8.584,0,0,8,8,15,15,15.63,15.63,0,0,15,15,2,2,2,2,0,0,2,2,23,23,23.89,23.89,0,0,23,23,2,2,2,0,0,2,2,1,3,3.29,3.29,0,0,3,3,2,2,2,2,0,0,2,2,75.16,75.16,75.16,75.16,0,0,72.57,72.57,72.57,72.57,0,0
"2003-11",30.9677,0,0,0,300.64,300.64,0,0,0,0,0,0,0,0,10.6452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.16,75.16,75.16,75.16,0,0,0,0,0,0,0,0
"2003-12",0,0,0,0,300.64,300.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.16,75.16,75.16,75.16,0,0,0,0,0,0,0,0
"2004-01",0,0,0,0,300.64,300.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.16,75.16,75.16,75.16,0,0,0,0,0,0,0,0
"2004-02",18.0645,0,0,0,300.64,300.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.0323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.16,75.16,75.16,75.16,0,0,0,0,0,0,0,0
"2004-03",82.3333,0,0,0,165.352,300.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.1667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.516,75.16,75.16,75.16,0,0,0,0,0,0,0,0
"2004-04",138,152,0,152,673.84,673.84,0,7,7,7,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,6,6,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,0,0,3,3,6,6,6,6,0,0,6,6,0,0,0,0,0,0,0,0,12,12,12,12,0,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.16,75.16,75.16,75.16,0,0,93.3,93.3,93.3,93.3,0,0
"2004-05",4172,3884.4102,619.5898,3883.9775,922.68,922.68,0,48,48,48,0,0,48,48,71,71,71,0,0,71,71,28,28,28,28,0,0,28,28,47,47,47,0,0,47,47,110,110,110,110,0,0,110,110,37,37,17.8417,17.8417,19.1583,19.1583,17.8317,17.8317,5,5,5,5,0,0,5,5,71,71,71,71,0,0,71,71,110,110,110,110,0,0,110,110,112,112,112,112,0,0,112,112,20,20,20,20,0,0,20,20,96,96,6.5101,6.5101,89.4899,89.4899,6.412,6.412,45,45,45,45,0,0,45,45,69,69,22.7507,22.7507,46.2493,46.2493,22.7507,22.7507,37,37,37,37,0,0,37,37,71,71,71,71,0,0,71,71,11,11,11,11,0,0,11,11,93,93,93,93,0,0,93,93,16,16,16,16,0,16,16,21,21,21,21,0,0,21,21,8,8,8,8,0,0,8,8,75.16,75.16,75.16,75.16,0,0,155.51,155.51,155.51,155.51,0,0
"2004-06",3278,3373.0932,150.9068,3373.0932,1088.52,1088.52,0,41,41,41,0,0,41,41,55,55,55,0,0,55,55,19,19,19,19,0,0,19,19,27,27,27,0,0,27,27,84,84,84,84,0,0,84,84,34,34,17.2564,17.2564,16.7435,16.7435,17.2564,17.2564,4,4,4,4,0,0,4,4,42,42,42,42,0,0,42,42,91,91,91,91,0,0,91,91,91,91,91,91,0,0,91,91,12,12,12,12,0,0,12,12,73,73,73,73,0,0,73,73,28,28,28,28,0,0,28,28,43,43,22.0168,22.0168,20.9832,20.9832,22.0168,22.0168,37,37,37,37,0,0,37,37,63,63,63,63,0,0,63,63,8,8,8,8,0,0,8,8,92,92,92,92,0,0,92,92,12,12,12,12,0,12,12,17,17,17,17,0,0,17,17,8,8,8,8,0,0,8,8,75.16,75.16,75.16,75.16,0,0,196.97,196.97,196.97,196.97,0,0
"2004-07",2052,2309.2878,69.8003,2297.1767,1130,715.32,0,17,17,17,0,0,17,17,40,40,40,0,0,40,40,15,0,15,15,0,0,15,15,12,12,12,0,0,12,12,0,71,71,71,0,0,71,71,23,23,17.8317,17.8317,5.1683,5.1683,17.8317,17.8317,2,2,2,2,0,0,2,2,39,39,39,39,0,0,39,39,51,51,0,51,0,0,51,51,59,59,59,59,0,0,59,59,9,9,9.032,9.032,0,0,9,9,0,59,59,59,0,0,30.7442,30.7442,21,21,21,21,0,0,21,21,35,35,22.7507,22.7507,12.2493,12.2493,22.7507,22.7507,36,36,36,36,0,0,36,36,40,40,39.9675,39.9675,0.0325,0.0325,39.9675,39.9675,5,5,5.24,5.24,0,0,5,5,60,60,60,60,0,0,60,60,7,7,7,7,0,7,7,12,12,12,12,0,0,12,12,7,7,7,7,0,0,7,7,75.16,75.16,75.16,75.16,0,0,207.34,207.34,207.34,0,0,0
"2004-08",1136,1105.856,0,1182.977,870.8131,1005.6001,0,8,0,8,0,0,8,8,18,18,18,0,0,18,18,5,5,5.15,5.15,0,0,5,5,6,6,6,0,0,6,6,29,29,29,29,0,0,29,29,10,10,10,10,0,0,10,10,2,2,2,2,0,0,2,2,21,21,21,21,0,0,21,21,26,26,26.492,26.492,0,0,26,26,22,22,22,22,0,0,22,22,6,6,6,6,0,0,6,6,35,35,0,35,0,0,30.7442,30.7442,10,10,10,10,0,0,10,10,19,19,19,19,0,0,19,19,9,9,9.032,9.032,0,0,9,9,20,20,20,20,0,0,20,20,4,4,4,4,0,0,4,4,35,35,35,35,0,0,35,35,6,6,6,0,0,6,6,6,6,6,6,0,0,6,6,3,3,3.29,3.29,0,0,3,3,7.7665,75.16,75.16,75.16,0,0,176.24,176.24,176.24,176.24,0,0
"2004-09",1274,1342.312,0,1328,839.72,839.72,0,8,8.776,8.776,0,0,8,8,12,12,12,0,0,12,12,7,7,7.01,7.01,0,0,7,7,7,7.01,7.01,0,0,7,7,37,37,37,37,0,0,37,37,11,11,11.126,11.126,0,0,11,11,2,2,2,2,0,0,2,2,23,23,23.166,23.166,0,0,23,23,28,28,29.376,29.376,0,0,28,28,22,22,22,22,0,0,22,22,6,6,6,6,0,0,6,6,37,37,37,37,0,0,37,37,15,15,15,15,0,0,15,15,20,20,20,20,0,0,20,20,10,10,10.48,10.48,0,0,10,10,30,30,30,30,0,0,30,30,3,3,3.344,3.344,0,0,3,3,36,36,36,36,0,0,36,36,5,5,5,5,0,5,5,10,10,10,10,0,0,10,10,3,3,3.29,3.29,0,0,3,3,75.16,75.16,75.16,75.16,0,0,134.77,134.77,134.77,134.77,0,0
